NOM_ENT,NOM_MUN,TOTAL_REGISTROS,TOTAL_SEGUROS,TOTAL_INSEGUROS,TOTAL_NO_RESPONDE,PCT_SEGUROS,PCT_INSEGUROS,PCT_NO_RESPONDE,AÑO,TRIMESTRE
AGUASCALIENTES,AGUASCALIENTES,239,149,90,0,0.6234309623430963,0.37656903765690375,0.0,2024,4
AGUASCALIENTES,JESUS MARIA,20,8,12,0,0.4,0.6,0.0,2024,4
BAJA CALIFORNIA,MEXICALI,264,98,166,0,0.3712121212121212,0.6287878787878788,0.0,2024,4
BAJA CALIFORNIA,TIJUANA,261,99,162,0,0.3793103448275862,0.6206896551724138,0.0,2024,4
BAJA CALIFORNIA SUR,LA PAZ,256,185,70,1,0.72265625,0.2734375,0.00390625,2024,4
BAJA CALIFORNIA SUR,LOS CABOS,254,195,59,0,0.7677165354330708,0.23228346456692914,0.0,2024,4
CAMPECHE,CAMPECHE,260,132,126,2,0.5076923076923077,0.4846153846153846,0.007692307692307693,2024,4
CAMPECHE,CARMEN,259,129,129,1,0.4980694980694981,0.4980694980694981,0.003861003861003861,2024,4
CHIAPAS,CHIAPA DE CORZO,26,3,23,0,0.11538461538461539,0.8846153846153846,0.0,2024,4
CHIAPAS,TAPACHULA,267,25,242,0,0.09363295880149813,0.9063670411985019,0.0,2024,4
CHIAPAS,TUXTLA GUTIERREZ,239,22,216,1,0.09205020920502092,0.9037656903765691,0.0041841004184100415,2024,4
CHIHUAHUA,CHIHUAHUA,260,135,125,0,0.5192307692307693,0.4807692307692308,0.0,2024,4
CHIHUAHUA,JUAREZ,260,105,153,2,0.40384615384615385,0.5884615384615385,0.007692307692307693,2024,4
CIUDAD DE MEXICO,ALVARO OBREGON,262,93,167,2,0.3549618320610687,0.6374045801526718,0.007633587786259542,2024,4
CIUDAD DE MEXICO,AZCAPOTZALCO,265,113,151,1,0.42641509433962266,0.569811320754717,0.0037735849056603774,2024,4
CIUDAD DE MEXICO,BENITO JUAREZ,252,196,54,2,0.7777777777777778,0.21428571428571427,0.007936507936507936,2024,4
CIUDAD DE MEXICO,COYOACAN,265,135,129,1,0.5094339622641509,0.4867924528301887,0.0037735849056603774,2024,4
CIUDAD DE MEXICO,CUAJIMALPA DE MORELOS,265,163,97,5,0.6150943396226415,0.3660377358490566,0.018867924528301886,2024,4
CIUDAD DE MEXICO,CUAUHTEMOC,261,124,135,2,0.47509578544061304,0.5172413793103449,0.007662835249042145,2024,4
CIUDAD DE MEXICO,GUSTAVO A. MADERO,265,108,157,0,0.4075471698113208,0.5924528301886792,0.0,2024,4
CIUDAD DE MEXICO,IZTACALCO,269,86,183,0,0.31970260223048325,0.6802973977695167,0.0,2024,4
CIUDAD DE MEXICO,IZTAPALAPA,266,83,183,0,0.31203007518796994,0.6879699248120301,0.0,2024,4
CIUDAD DE MEXICO,LA MAGDALENA CONTRERAS,265,114,149,2,0.43018867924528303,0.5622641509433962,0.007547169811320755,2024,4
CIUDAD DE MEXICO,MIGUEL HIDALGO,258,150,108,0,0.5813953488372093,0.4186046511627907,0.0,2024,4
CIUDAD DE MEXICO,MILPA ALTA,270,143,127,0,0.5296296296296297,0.4703703703703704,0.0,2024,4
CIUDAD DE MEXICO,TLAHUAC,265,105,159,1,0.39622641509433965,0.6,0.0037735849056603774,2024,4
CIUDAD DE MEXICO,TLALPAN,262,96,165,1,0.366412213740458,0.6297709923664122,0.003816793893129771,2024,4
CIUDAD DE MEXICO,VENUSTIANO CARRANZA,262,140,117,5,0.5343511450381679,0.44656488549618323,0.019083969465648856,2024,4
CIUDAD DE MEXICO,XOCHIMILCO,266,73,193,0,0.2744360902255639,0.7255639097744361,0.0,2024,4
COAHUILA DE ZARAGOZA,MATAMOROS,19,14,5,0,0.7368421052631579,0.2631578947368421,0.0,2024,4
COAHUILA DE ZARAGOZA,NAVA,10,6,4,0,0.6,0.4,0.0,2024,4
COAHUILA DE ZARAGOZA,PIEDRAS NEGRAS,254,210,44,0,0.8267716535433071,0.1732283464566929,0.0,2024,4
COAHUILA DE ZARAGOZA,RAMOS ARIZPE,18,16,2,0,0.8888888888888888,0.1111111111111111,0.0,2024,4
COAHUILA DE ZARAGOZA,SALTILLO,244,185,59,0,0.7581967213114754,0.24180327868852458,0.0,2024,4
COAHUILA DE ZARAGOZA,TORREON,250,164,86,0,0.656,0.344,0.0,2024,4
COLIMA,COLIMA,181,42,139,0,0.23204419889502761,0.7679558011049724,0.0,2024,4
COLIMA,MANZANILLO,259,101,157,1,0.38996138996138996,0.6061776061776062,0.003861003861003861,2024,4
COLIMA,VILLA DE ALVAREZ,85,28,56,1,0.32941176470588235,0.6588235294117647,0.011764705882352941,2024,4
DURANGO,DURANGO,258,146,108,4,0.5658914728682171,0.4186046511627907,0.015503875968992248,2024,4
DURANGO,GOMEZ PALACIO,80,45,35,0,0.5625,0.4375,0.0,2024,4
DURANGO,LERDO,25,11,14,0,0.44,0.56,0.0,2024,4
GUANAJUATO,GUANAJUATO,267,89,178,0,0.3333333333333333,0.6666666666666666,0.0,2024,4
GUANAJUATO,IRAPUATO,277,41,236,0,0.148014440433213,0.851985559566787,0.0,2024,4
GUANAJUATO,LEON,256,54,202,0,0.2109375,0.7890625,0.0,2024,4
GUANAJUATO,PURISIMA DEL RINCON,5,1,4,0,0.2,0.8,0.0,2024,4
GUANAJUATO,SAN FRANCISCO DEL RINCON,15,2,13,0,0.13333333333333333,0.8666666666666667,0.0,2024,4
GUERRERO,ACAPULCO DE JUAREZ,259,48,211,0,0.18532818532818532,0.8146718146718147,0.0,2024,4
GUERRERO,CHILPANCINGO DE LOS BRAVO,260,30,228,2,0.11538461538461539,0.8769230769230769,0.007692307692307693,2024,4
GUERRERO,ZIHUATANEJO DE AZUETA,260,132,127,1,0.5076923076923077,0.48846153846153845,0.0038461538461538464,2024,4
HIDALGO,MINERAL DE LA REFORMA,89,46,43,0,0.5168539325842697,0.48314606741573035,0.0,2024,4
HIDALGO,PACHUCA DE SOTO,173,96,77,0,0.5549132947976878,0.44508670520231214,0.0,2024,4
JALISCO,GUADALAJARA,233,37,196,0,0.15879828326180256,0.8412017167381974,0.0,2024,4
JALISCO,PUERTO VALLARTA,258,185,72,1,0.7170542635658915,0.27906976744186046,0.003875968992248062,2024,4
JALISCO,SAN PEDRO TLAQUEPAQUE,257,112,145,0,0.4357976653696498,0.5642023346303502,0.0,2024,4
JALISCO,TLAJOMULCO DE ZUNIGA,234,81,153,0,0.34615384615384615,0.6538461538461539,0.0,2024,4
JALISCO,TONALA,251,112,139,0,0.44621513944223107,0.5537848605577689,0.0,2024,4
JALISCO,ZAPOPAN,241,121,120,0,0.5020746887966805,0.4979253112033195,0.0,2024,4
MEXICO,ALMOLOYA DE JUAREZ,10,1,9,0,0.1,0.9,0.0,2024,4
MEXICO,ATIZAPAN DE ZARAGOZA,258,121,137,0,0.4689922480620155,0.5310077519379846,0.0,2024,4
MEXICO,CHIMALHUACAN,269,51,218,0,0.1895910780669145,0.8104089219330854,0.0,2024,4
MEXICO,CUAUTITLAN IZCALLI,255,37,216,2,0.1450980392156863,0.8470588235294118,0.00784313725490196,2024,4
MEXICO,ECATEPEC DE MORELOS,262,31,231,0,0.1183206106870229,0.8816793893129771,0.0,2024,4
MEXICO,LERMA,9,3,6,0,0.3333333333333333,0.6666666666666666,0.0,2024,4
MEXICO,METEPEC,37,12,25,0,0.32432432432432434,0.6756756756756757,0.0,2024,4
MEXICO,MEXICALTZINGO,5,2,3,0,0.4,0.6,0.0,2024,4
MEXICO,NAUCALPAN DE JUAREZ,263,41,222,0,0.155893536121673,0.844106463878327,0.0,2024,4
MEXICO,NEZAHUALCOYOTL,266,115,151,0,0.4323308270676692,0.5676691729323309,0.0,2024,4
MEXICO,SAN MATEO ATENCO,15,4,11,0,0.26666666666666666,0.7333333333333333,0.0,2024,4
MEXICO,TLALNEPANTLA DE BAZ,271,61,210,0,0.22509225092250923,0.7749077490774908,0.0,2024,4
MEXICO,TOLUCA,156,33,121,2,0.21153846153846154,0.7756410256410257,0.01282051282051282,2024,4
MEXICO,ZINACANTEPEC,45,13,32,0,0.28888888888888886,0.7111111111111111,0.0,2024,4
MICHOACAN DE OCAMPO,LAZARO CARDENAS,264,153,108,3,0.5795454545454546,0.4090909090909091,0.011363636363636364,2024,4
MICHOACAN DE OCAMPO,MORELIA,247,67,177,3,0.27125506072874495,0.7165991902834008,0.012145748987854251,2024,4
MICHOACAN DE OCAMPO,TARIMBARO,9,5,4,0,0.5555555555555556,0.4444444444444444,0.0,2024,4
MICHOACAN DE OCAMPO,URUAPAN,263,23,240,0,0.08745247148288973,0.9125475285171103,0.0,2024,4
MORELOS,CUERNAVACA,119,19,100,0,0.15966386554621848,0.8403361344537815,0.0,2024,4
MORELOS,EMILIANO ZAPATA,43,6,37,0,0.13953488372093023,0.8604651162790697,0.0,2024,4
MORELOS,JIUTEPEC,52,7,45,0,0.1346153846153846,0.8653846153846154,0.0,2024,4
MORELOS,TEMIXCO,38,7,31,0,0.18421052631578946,0.8157894736842105,0.0,2024,4
MORELOS,TEPOZTLAN,4,1,3,0,0.25,0.75,0.0,2024,4
MORELOS,XOCHITEPEC,9,2,7,0,0.2222222222222222,0.7777777777777778,0.0,2024,4
NAYARIT,TEPIC,243,165,78,0,0.6790123456790124,0.32098765432098764,0.0,2024,4
NAYARIT,XALISCO,33,27,6,0,0.8181818181818182,0.18181818181818182,0.0,2024,4
NUEVO LEON,APODACA,244,159,83,2,0.6516393442622951,0.3401639344262295,0.00819672131147541,2024,4
NUEVO LEON,GENERAL ESCOBEDO,258,136,120,2,0.5271317829457365,0.46511627906976744,0.007751937984496124,2024,4
NUEVO LEON,GUADALUPE,247,121,126,0,0.4898785425101215,0.5101214574898786,0.0,2024,4
NUEVO LEON,MONTERREY,236,76,160,0,0.3220338983050847,0.6779661016949152,0.0,2024,4
NUEVO LEON,SAN NICOLAS DE LOS GARZA,245,175,69,1,0.7142857142857143,0.2816326530612245,0.004081632653061225,2024,4
NUEVO LEON,SAN PEDRO GARZA GARCIA,202,176,26,0,0.8712871287128713,0.12871287128712872,0.0,2024,4
NUEVO LEON,SANTA CATARINA,261,132,129,0,0.5057471264367817,0.4942528735632184,0.0,2024,4
OAXACA,OAXACA DE JUAREZ,121,34,87,0,0.2809917355371901,0.71900826446281,0.0,2024,4
OAXACA,SAN AGUSTIN DE LAS JUNTAS,5,1,4,0,0.2,0.8,0.0,2024,4
OAXACA,SAN ANTONIO DE LA CAL,10,4,6,0,0.4,0.6,0.0,2024,4
OAXACA,SAN JACINTO AMILPAS,5,1,4,0,0.2,0.8,0.0,2024,4
OAXACA,SAN LORENZO CACAOTEPEC,4,2,2,0,0.5,0.5,0.0,2024,4
OAXACA,SAN SEBASTIAN TUTLA,15,5,10,0,0.3333333333333333,0.6666666666666666,0.0,2024,4
OAXACA,SANTA CRUZ AMILPAS,5,1,4,0,0.2,0.8,0.0,2024,4
OAXACA,SANTA CRUZ XOXOCOTLAN,43,12,31,0,0.27906976744186046,0.7209302325581395,0.0,2024,4
OAXACA,SANTA LUCIA DEL CAMINO,22,15,7,0,0.6818181818181818,0.3181818181818182,0.0,2024,4
OAXACA,SANTA MARIA ATZOMPA,24,6,18,0,0.25,0.75,0.0,2024,4
OAXACA,SANTA MARIA COYOTEPEC,4,0,4,0,0.0,1.0,0.0,2024,4
OAXACA,SANTA MARIA DEL TULE,4,1,3,0,0.25,0.75,0.0,2024,4
OAXACA,SANTO DOMINGO TOMALTEPEC,5,3,2,0,0.6,0.4,0.0,2024,4
OAXACA,TLALIXTAC DE CABRERA,7,4,3,0,0.5714285714285714,0.42857142857142855,0.0,2024,4
PUEBLA,AMOZOC,14,4,10,0,0.2857142857142857,0.7142857142857143,0.0,2024,4
PUEBLA,CUAUTLANCINGO,14,3,11,0,0.21428571428571427,0.7857142857142857,0.0,2024,4
PUEBLA,JUAN C. BONILLA,4,2,2,0,0.5,0.5,0.0,2024,4
PUEBLA,PUEBLA,204,41,163,0,0.20098039215686275,0.7990196078431373,0.0,2024,4
PUEBLA,SAN ANDRES CHOLULA,14,3,11,0,0.21428571428571427,0.7857142857142857,0.0,2024,4
PUEBLA,SAN PEDRO CHOLULA,11,3,8,0,0.2727272727272727,0.7272727272727273,0.0,2024,4
QUERETARO,CORREGIDORA,20,8,12,0,0.4,0.6,0.0,2024,4
QUERETARO,EL MARQUES,18,3,15,0,0.16666666666666666,0.8333333333333334,0.0,2024,4
QUERETARO,QUERETARO,220,68,152,0,0.3090909090909091,0.6909090909090909,0.0,2024,4
QUINTANA ROO,BENITO JUAREZ,246,66,179,1,0.2682926829268293,0.7276422764227642,0.0040650406504065045,2024,4
QUINTANA ROO,OTHON P. BLANCO,264,102,162,0,0.38636363636363635,0.6136363636363636,0.0,2024,4
SAN LUIS POTOSI,SAN LUIS POTOSI,166,41,123,2,0.2469879518072289,0.7409638554216867,0.012048192771084338,2024,4
SAN LUIS POTOSI,SOLEDAD DE GRACIANO SANCHEZ,83,27,56,0,0.3253012048192771,0.6746987951807228,0.0,2024,4
SINALOA,AHOME,262,199,63,0,0.7595419847328244,0.24045801526717558,0.0,2024,4
SINALOA,CULIACAN,257,28,229,0,0.10894941634241245,0.8910505836575876,0.0,2024,4
SINALOA,MAZATLAN,261,78,182,1,0.2988505747126437,0.6973180076628352,0.0038314176245210726,2024,4
SONORA,CAJEME,271,78,193,0,0.2878228782287823,0.7121771217712177,0.0,2024,4
SONORA,HERMOSILLO,260,143,117,0,0.55,0.45,0.0,2024,4
SONORA,NOGALES,281,172,109,0,0.6120996441281139,0.3879003558718861,0.0,2024,4
TABASCO,CENTRO,246,11,235,0,0.044715447154471545,0.9552845528455285,0.0,2024,4
TABASCO,NACAJUCA,12,0,12,0,0.0,1.0,0.0,2024,4
TAMAULIPAS,ALTAMIRA,75,52,23,0,0.6933333333333334,0.30666666666666664,0.0,2024,4
TAMAULIPAS,CIUDAD MADERO,56,43,13,0,0.7678571428571429,0.23214285714285715,0.0,2024,4
TAMAULIPAS,NUEVO LAREDO,236,111,123,2,0.4703389830508475,0.5211864406779662,0.00847457627118644,2024,4
TAMAULIPAS,REYNOSA,245,68,177,0,0.27755102040816326,0.7224489795918367,0.0,2024,4
TAMAULIPAS,TAMPICO,107,68,38,1,0.6355140186915887,0.35514018691588783,0.009345794392523364,2024,4
TAMAULIPAS,VICTORIA,240,105,134,1,0.4375,0.5583333333333333,0.004166666666666667,2024,4
TLAXCALA,APETATITLAN DE ANTONIO CARVAJAL,14,5,9,0,0.35714285714285715,0.6428571428571429,0.0,2024,4
TLAXCALA,APIZACO,15,4,11,0,0.26666666666666666,0.7333333333333333,0.0,2024,4
TLAXCALA,CHIAUTEMPAN,24,6,18,0,0.25,0.75,0.0,2024,4
TLAXCALA,CONTLA DE JUAN CUAMATZI,24,10,14,0,0.4166666666666667,0.5833333333333334,0.0,2024,4
TLAXCALA,LA MAGDALENA TLALTELULCO,4,1,3,0,0.25,0.75,0.0,2024,4
TLAXCALA,MAZATECOCHCO DE JOSE MARIA MORELOS,4,1,3,0,0.25,0.75,0.0,2024,4
TLAXCALA,NATIVITAS,10,3,7,0,0.3,0.7,0.0,2024,4
