NOM_ENT,NOM_MUN,TOTAL_REGISTROS,TOTAL_SEGUROS,TOTAL_INSEGUROS,TOTAL_NO_RESPONDE,PCT_SEGUROS,PCT_INSEGUROS,PCT_NO_RESPONDE,AÑO,TRIMESTRE
AGUASCALIENTES,AGUASCALIENTES,244,158,86,0,0.6475409836065574,0.3524590163934426,0.0,2024,3
AGUASCALIENTES,JESUS MARIA,19,10,9,0,0.5263157894736842,0.47368421052631576,0.0,2024,3
BAJA CALIFORNIA,MEXICALI,263,80,183,0,0.3041825095057034,0.6958174904942965,0.0,2024,3
BAJA CALIFORNIA,TIJUANA,259,95,164,0,0.3667953667953668,0.6332046332046332,0.0,2024,3
BAJA CALIFORNIA SUR,LA PAZ,255,196,59,0,0.7686274509803922,0.23137254901960785,0.0,2024,3
BAJA CALIFORNIA SUR,LOS CABOS,233,180,51,2,0.7725321888412017,0.21888412017167383,0.008583690987124463,2024,3
CAMPECHE,CAMPECHE,262,143,119,0,0.5458015267175572,0.4541984732824427,0.0,2024,3
CAMPECHE,CARMEN,264,115,149,0,0.4356060606060606,0.5643939393939394,0.0,2024,3
CHIAPAS,CHIAPA DE CORZO,26,8,18,0,0.3076923076923077,0.6923076923076923,0.0,2024,3
CHIAPAS,TAPACHULA,263,22,240,1,0.08365019011406843,0.9125475285171103,0.0038022813688212928,2024,3
CHIAPAS,TUXTLA GUTIERREZ,241,27,213,1,0.11203319502074689,0.8838174273858921,0.004149377593360996,2024,3
CHIHUAHUA,CHIHUAHUA,261,143,118,0,0.5478927203065134,0.4521072796934866,0.0,2024,3
CHIHUAHUA,JUAREZ,264,91,173,0,0.3446969696969697,0.6553030303030303,0.0,2024,3
CIUDAD DE MEXICO,ALVARO OBREGON,263,113,148,2,0.4296577946768061,0.5627376425855514,0.0076045627376425855,2024,3
CIUDAD DE MEXICO,AZCAPOTZALCO,257,125,131,1,0.48638132295719844,0.5097276264591439,0.0038910505836575876,2024,3
CIUDAD DE MEXICO,BENITO JUAREZ,249,211,36,2,0.8473895582329317,0.14457831325301204,0.008032128514056224,2024,3
CIUDAD DE MEXICO,COYOACAN,266,153,112,1,0.575187969924812,0.42105263157894735,0.0037593984962406013,2024,3
CIUDAD DE MEXICO,CUAJIMALPA DE MORELOS,263,176,87,0,0.6692015209125475,0.33079847908745247,0.0,2024,3
CIUDAD DE MEXICO,CUAUHTEMOC,268,133,129,6,0.4962686567164179,0.48134328358208955,0.022388059701492536,2024,3
CIUDAD DE MEXICO,GUSTAVO A. MADERO,270,94,173,3,0.34814814814814815,0.6407407407407407,0.011111111111111112,2024,3
CIUDAD DE MEXICO,IZTACALCO,267,117,149,1,0.43820224719101125,0.5580524344569289,0.003745318352059925,2024,3
CIUDAD DE MEXICO,IZTAPALAPA,275,115,160,0,0.41818181818181815,0.5818181818181818,0.0,2024,3
CIUDAD DE MEXICO,LA MAGDALENA CONTRERAS,260,117,143,0,0.45,0.55,0.0,2024,3
CIUDAD DE MEXICO,MIGUEL HIDALGO,256,159,97,0,0.62109375,0.37890625,0.0,2024,3
CIUDAD DE MEXICO,MILPA ALTA,264,153,110,1,0.5795454545454546,0.4166666666666667,0.003787878787878788,2024,3
CIUDAD DE MEXICO,TLAHUAC,268,107,161,0,0.39925373134328357,0.6007462686567164,0.0,2024,3
CIUDAD DE MEXICO,TLALPAN,263,115,145,3,0.4372623574144487,0.5513307984790875,0.011406844106463879,2024,3
CIUDAD DE MEXICO,VENUSTIANO CARRANZA,260,127,127,6,0.48846153846153845,0.48846153846153845,0.023076923076923078,2024,3
