NOM_ENT,NOM_MUN,TOTAL_REGISTROS,TOTAL_SEGUROS,TOTAL_INSEGUROS,TOTAL_NO_RESPONDE,PCT_SEGUROS,PCT_INSEGUROS,PCT_NO_RESPONDE,AÑO,TRIMESTRE
AGUASCALIENTES,AGUASCALIENTES,245,130,110,5,0.5306122448979592,0.4489795918367347,0.02040816326530612,2022,4
AGUASCALIENTES,JESUS MARIA,12,4,8,0,0.3333333333333333,0.6666666666666666,0.0,2022,4
BAJA CALIFORNIA,MEXICALI,267,90,176,1,0.33707865168539325,0.6591760299625468,0.003745318352059925,2022,4
BAJA CALIFORNIA,TIJUANA,260,92,168,0,0.35384615384615387,0.6461538461538462,0.0,2022,4
BAJA CALIFORNIA SUR,LA PAZ,255,189,66,0,0.7411764705882353,0.25882352941176473,0.0,2022,4
BAJA CALIFORNIA SUR,LOS CABOS,260,206,48,6,0.7923076923076923,0.18461538461538463,0.023076923076923078,2022,4
CAMPECHE,CAMPECHE,270,93,174,3,0.34444444444444444,0.6444444444444445,0.011111111111111112,2022,4
CAMPECHE,CARMEN,256,90,165,1,0.3515625,0.64453125,0.00390625,2022,4
CHIAPAS,CHIAPA DE CORZO,24,10,14,0,0.4166666666666667,0.5833333333333334,0.0,2022,4
CHIAPAS,TAPACHULA,268,47,221,0,0.17537313432835822,0.8246268656716418,0.0,2022,4
CHIAPAS,TUXTLA GUTIERREZ,233,47,184,2,0.2017167381974249,0.7896995708154506,0.008583690987124463,2022,4
CHIHUAHUA,CHIHUAHUA,920,380,536,4,0.41304347826086957,0.5826086956521739,0.004347826086956522,2022,4
CHIHUAHUA,JUAREZ,269,71,198,0,0.26394052044609667,0.7360594795539034,0.0,2022,4
CIUDAD DE MEXICO,ALVARO OBREGON,264,104,156,4,0.3939393939393939,0.5909090909090909,0.015151515151515152,2022,4
CIUDAD DE MEXICO,AZCAPOTZALCO,265,120,141,4,0.4528301886792453,0.5320754716981132,0.01509433962264151,2022,4
CIUDAD DE MEXICO,BENITO JUAREZ,262,215,47,0,0.8206106870229007,0.17938931297709923,0.0,2022,4
CIUDAD DE MEXICO,COYOACAN,269,158,109,2,0.587360594795539,0.4052044609665427,0.007434944237918215,2022,4
CIUDAD DE MEXICO,CUAJIMALPA DE MORELOS,268,207,59,2,0.7723880597014925,0.22014925373134328,0.007462686567164179,2022,4
CIUDAD DE MEXICO,CUAUHTEMOC,261,99,161,1,0.3793103448275862,0.6168582375478927,0.0038314176245210726,2022,4
CIUDAD DE MEXICO,GUSTAVO A. MADERO,273,99,173,1,0.3626373626373626,0.6336996336996337,0.003663003663003663,2022,4
CIUDAD DE MEXICO,IZTACALCO,270,84,186,0,0.3111111111111111,0.6888888888888889,0.0,2022,4
CIUDAD DE MEXICO,IZTAPALAPA,278,73,205,0,0.26258992805755393,0.737410071942446,0.0,2022,4
CIUDAD DE MEXICO,LA MAGDALENA CONTRERAS,267,120,147,0,0.449438202247191,0.550561797752809,0.0,2022,4
CIUDAD DE MEXICO,MIGUEL HIDALGO,261,138,122,1,0.5287356321839081,0.4674329501915709,0.0038314176245210726,2022,4
