AÑO,TRIMESTRE,NOM_ENT,NOM_MUN,TOTAL_REGISTROS,TOTAL_SEGUROS,TOTAL_INSEGUROS,TOTAL_NO_RESPONDE,PCT_SEGUROS,PCT_INSEGUROS,PCT_NO_RESPONDE
2020,3,AGUASCALIENTES,AGUASCALIENTES,255,131,124,0,51.37,48.63,0.0
2020,3,AGUASCALIENTES,JESUS MARIA,17,6,11,0,35.29,64.71,0.0
2020,3,BAJA CALIFORNIA,MEXICALI,256,104,152,0,40.62,59.38,0.0
2020,3,BAJA CALIFORNIA,TIJUANA,268,76,192,0,28.36,71.64,0.0
2020,3,BAJA CALIFORNIA SUR,LA PAZ,267,212,55,0,79.4,20.6,0.0
2020,3,BAJA CALIFORNIA SUR,LOS CABOS,257,184,66,7,71.6,25.68,2.72
2020,3,CAMPECHE,CAMPECHE,269,150,118,1,55.76,43.87,0.37
2020,3,CAMPECHE,CARMEN,261,81,178,2,31.03,68.2,0.77
2020,3,CHIAPAS,CHIAPA DE CORZO,24,10,14,0,41.67,58.33,0.0
2020,3,CHIAPAS,TAPACHULA,265,47,218,0,17.74,82.26,0.0
2020,3,CHIAPAS,TUXTLA GUTIERREZ,248,57,189,2,22.98,76.21,0.81
2020,3,CHIHUAHUA,CHIHUAHUA,259,109,150,0,42.08,57.92,0.0
2020,3,CHIHUAHUA,JUAREZ,276,75,201,0,27.17,72.83,0.0
2020,3,CIUDAD DE MEXICO,ALVARO OBREGON,265,46,215,4,17.36,81.13,1.51
2020,3,CIUDAD DE MEXICO,AZCAPOTZALCO,265,55,208,2,20.75,78.49,0.75
2020,3,CIUDAD DE MEXICO,BENITO JUAREZ,246,150,96,0,60.98,39.02,0.0
2020,3,CIUDAD DE MEXICO,COYOACAN,255,93,162,0,36.47,63.53,0.0
2020,3,CIUDAD DE MEXICO,CUAJIMALPA DE MORELOS,266,183,80,3,68.8,30.08,1.13
2020,3,CIUDAD DE MEXICO,CUAUHTEMOC,223,83,140,0,37.22,62.78,0.0
2020,3,CIUDAD DE MEXICO,GUSTAVO A. MADERO,276,50,224,2,18.12,81.16,0.72
2020,3,CIUDAD DE MEXICO,IZTACALCO,264,46,217,1,17.42,82.2,0.38
2020,3,CIUDAD DE MEXICO,IZTAPALAPA,263,28,235,0,10.65,89.35,0.0
2020,3,CIUDAD DE MEXICO,LA MAGDALENA CONTRERAS,265,86,179,0,32.45,67.55,0.0
2020,3,CIUDAD DE MEXICO,MIGUEL HIDALGO,258,105,153,0,40.7,59.3,0.0
2020,3,CIUDAD DE MEXICO,MILPA ALTA,258,125,128,5,48.45,49.61,1.94
