AÑO,TRIMESTRE,NOM_ENT,NOM_MUN,TOTAL_REGISTROS,TOTAL_SEGUROS,TOTAL_INSEGUROS,TOTAL_NO_RESPONDE,PCT_SEGUROS,PCT_INSEGUROS,PCT_NO_RESPONDE
2023,2,AGUASCALIENTES,AGUASCALIENTES,246,152,93,1,61.79,37.8,0.41
2023,2,AGUASCALIENTES,JESUS MARIA,16,9,7,0,56.25,43.75,0.0
2023,2,BAJA CALIFORNIA,MEXICALI,269,106,163,0,39.41,60.59,0.0
2023,2,BAJA CALIFORNIA,TIJUANA,266,75,190,1,28.2,71.43,0.38
2023,2,BAJA CALIFORNIA SUR,LA PAZ,259,193,66,0,74.52,25.48,0.0
2023,2,BAJA CALIFORNIA SUR,LOS CABOS,256,201,49,6,78.52,19.14,2.34
2023,2,CAMPECHE,CAMPECHE,267,123,144,0,46.07,53.93,0.0
2023,2,CAMPECHE,CARMEN,265,87,177,1,32.83,66.79,0.38
2023,2,CHIAPAS,CHIAPA DE CORZO,24,8,16,0,33.33,66.67,0.0
2023,2,CHIAPAS,TAPACHULA,266,52,214,0,19.55,80.45,0.0
2023,2,CHIAPAS,TUXTLA GUTIERREZ,244,65,176,3,26.64,72.13,1.23
2023,2,CHIHUAHUA,CHIHUAHUA,270,119,147,4,44.07,54.44,1.48
2023,2,CHIHUAHUA,JUAREZ,262,94,168,0,35.88,64.12,0.0
2023,2,CIUDAD DE MEXICO,ALVARO OBREGON,270,102,165,3,37.78,61.11,1.11
2023,2,CIUDAD DE MEXICO,AZCAPOTZALCO,262,99,162,1,37.79,61.83,0.38
2023,2,CIUDAD DE MEXICO,BENITO JUAREZ,257,209,47,1,81.32,18.29,0.39
2023,2,CIUDAD DE MEXICO,COYOACAN,271,165,106,0,60.89,39.11,0.0
2023,2,CIUDAD DE MEXICO,CUAJIMALPA DE MORELOS,265,208,52,5,78.49,19.62,1.89
2023,2,CIUDAD DE MEXICO,CUAUHTEMOC,257,99,158,0,38.52,61.48,0.0
2023,2,CIUDAD DE MEXICO,GUSTAVO A. MADERO,274,85,189,0,31.02,68.98,0.0
2023,2,CIUDAD DE MEXICO,IZTACALCO,271,88,183,0,32.47,67.53,0.0
2023,2,CIUDAD DE MEXICO,IZTAPALAPA,272,65,207,0,23.9,76.1,0.0
2023,2,CIUDAD DE MEXICO,LA MAGDALENA CONTRERAS,261,115,146,0,44.06,55.94,0.0
2023,2,CIUDAD DE MEXICO,MIGUEL HIDALGO,260,159,101,0,61.15,38.85,0.0
2023,2,CIUDAD DE MEXICO,MILPA ALTA,270,134,135,1,49.63,50.0,0.37
2023,2,CIUDAD DE MEXICO,TLAHUAC,262,80,181,1,30.53,69.08,0.38
2023,2,CIUDAD DE MEXICO,TLALPAN,257,126,129,2,49.03,50.19,0.78
2023,2,CIUDAD DE MEXICO,VENUSTIANO CARRANZA,268,136,132,0,50.75,49.25,0.0
2023,2,CIUDAD DE MEXICO,XOCHIMILCO,270,77,193,0,28.52,71.48,0.0
2023,2,COAHUILA DE ZARAGOZA,MATAMOROS,16,9,7,0,56.25,43.75,0.0
2023,2,COAHUILA DE ZARAGOZA,NAVA,9,6,3,0,66.67,33.33,0.0
2023,2,COAHUILA DE ZARAGOZA,PIEDRAS NEGRAS,256,206,50,0,80.47,19.53,0.0
2023,2,COAHUILA DE ZARAGOZA,RAMOS ARIZPE,20,15,5,0,75.0,25.0,0.0
