AÑO,TRIMESTRE,NOM_ENT,NOM_MUN,TOTAL_REGISTROS,TOTAL_SEGUROS,TOTAL_INSEGUROS,TOTAL_NO_RESPONDE,PCT_SEGUROS,PCT_INSEGUROS,PCT_NO_RESPONDE
2016,2,AGUASCALIENTES,AGUASCALIENTES,250,110,140,0,44.0,56.0,0.0
2016,2,AGUASCALIENTES,JESUS MARIA,19,6,13,0,31.58,68.42,0.0
2016,2,BAJA CALIFORNIA,MEXICALI,262,86,176,0,32.82,67.18,0.0
2016,2,BAJA CALIFORNIA,TIJUANA,260,84,176,0,32.31,67.69,0.0
2016,2,BAJA CALIFORNIA SUR,LA PAZ,259,66,193,0,25.48,74.52,0.0
2016,2,CAMPECHE,CAMPECHE,266,110,155,1,41.35,58.27,0.38
2016,2,CHIAPAS,CHIAPA DE CORZO,23,5,18,0,21.74,78.26,0.0
2016,2,CHIAPAS,TAPACHULA,269,55,214,0,20.45,79.55,0.0
2016,2,CHIAPAS,TUXTLA GUTIERREZ,247,59,188,0,23.89,76.11,0.0
2016,2,CHIHUAHUA,CHIHUAHUA,262,96,165,1,36.64,62.98,0.38
2016,2,CHIHUAHUA,JUAREZ,261,120,141,0,45.98,54.02,0.0
2016,2,CIUDAD DE MEXICO,ALVARO OBREGON,91,8,83,0,8.79,91.21,0.0
2016,2,CIUDAD DE MEXICO,AZCAPOTZALCO,52,6,46,0,11.54,88.46,0.0
2016,2,CIUDAD DE MEXICO,BENITO JUAREZ,63,23,40,0,36.51,63.49,0.0
2016,2,CIUDAD DE MEXICO,COYOACAN,89,10,79,0,11.24,88.76,0.0
2016,2,CIUDAD DE MEXICO,CUAJIMALPA DE MORELOS,11,1,10,0,9.09,90.91,0.0
2016,2,CIUDAD DE MEXICO,CUAUHTEMOC,80,21,59,0,26.25,73.75,0.0
2016,2,CIUDAD DE MEXICO,GUSTAVO A. MADERO,164,19,145,0,11.59,88.41,0.0
2016,2,CIUDAD DE MEXICO,IZTACALCO,50,8,42,0,16.0,84.0,0.0
2016,2,CIUDAD DE MEXICO,IZTAPALAPA,195,15,180,0,7.69,92.31,0.0
2016,2,CIUDAD DE MEXICO,LA MAGDALENA CONTRERAS,24,4,20,0,16.67,83.33,0.0
2016,2,CIUDAD DE MEXICO,MIGUEL HIDALGO,42,4,38,0,9.52,90.48,0.0
2016,2,CIUDAD DE MEXICO,MILPA ALTA,10,0,10,0,0.0,100.0,0.0
