AÑO,TRIMESTRE,NOM_ENT,NOM_MUN,TOTAL_REGISTROS,TOTAL_SEGUROS,TOTAL_INSEGUROS,TOTAL_NO_RESPONDE,PCT_SEGUROS,PCT_INSEGUROS,PCT_NO_RESPONDE
2022,4,MEXICO,SAN MATEO ATENCO,18,4,14,0,22.22,77.78,0.0
2022,4,MEXICO,TLALNEPANTLA DE BAZ,266,59,207,0,22.18,77.82,0.0
2022,4,MEXICO,TOLUCA,168,24,144,0,14.29,85.71,0.0
2022,4,MEXICO,ZINACANTEPEC,33,6,27,0,18.18,81.82,0.0
2022,4,MICHOACAN DE OCAMPO,LAZARO CARDENAS,257,137,120,0,53.31,46.69,0.0
2022,4,MICHOACAN DE OCAMPO,MORELIA,259,91,168,0,35.14,64.86,0.0
2022,4,MICHOACAN DE OCAMPO,URUAPAN,261,36,225,0,13.79,86.21,0.0
2022,4,MORELOS,CUERNAVACA,128,18,110,0,14.06,85.94,0.0
2022,4,MORELOS,EMILIANO ZAPATA,46,7,39,0,15.22,84.78,0.0
2022,4,MORELOS,JIUTEPEC,68,17,51,0,25.0,75.0,0.0
2022,4,MORELOS,TEMIXCO,19,1,18,0,5.26,94.74,0.0
2022,4,MORELOS,XOCHITEPEC,12,7,5,0,58.33,41.67,0.0
2022,4,NAYARIT,TEPIC,249,153,96,0,61.45,38.55,0.0
2022,4,NAYARIT,XALISCO,28,23,5,0,82.14,17.86,0.0
2022,4,NUEVO LEON,APODACA,264,164,99,1,62.12,37.5,0.38
2022,4,NUEVO LEON,GENERAL ESCOBEDO,266,122,143,1,45.86,53.76,0.38
2022,4,NUEVO LEON,GUADALUPE,258,118,139,1,45.74,53.88,0.39
2022,4,NUEVO LEON,MONTERREY,338,110,226,2,32.54,66.86,0.59
2022,4,NUEVO LEON,SAN NICOLAS DE LOS GARZA,255,184,71,0,72.16,27.84,0.0
2022,4,NUEVO LEON,SAN PEDRO GARZA GARCIA,237,220,17,0,92.83,7.17,0.0
2022,4,NUEVO LEON,SANTA CATARINA,256,107,147,2,41.8,57.42,0.78
2022,4,OAXACA,ANIMAS TRUJANO,4,0,4,0,0.0,100.0,0.0
2022,4,OAXACA,OAXACA DE JUAREZ,138,22,116,0,15.94,84.06,0.0
2022,4,OAXACA,SAN AGUSTIN DE LAS JUNTAS,10,2,7,1,20.0,70.0,10.0
2022,4,OAXACA,SAN AGUSTIN YATARENI,5,4,1,0,80.0,20.0,0.0
2022,4,OAXACA,SAN ANDRES HUAYAPAM,5,3,2,0,60.0,40.0,0.0
2022,4,OAXACA,SAN ANTONIO DE LA CAL,5,0,5,0,0.0,100.0,0.0
2022,4,OAXACA,SAN PABLO ETLA,5,1,4,0,20.0,80.0,0.0
2022,4,OAXACA,SAN SEBASTIAN TUTLA,10,5,5,0,50.0,50.0,0.0
2022,4,OAXACA,SANTA CRUZ AMILPAS,9,4,5,0,44.44,55.56,0.0
2022,4,OAXACA,SANTA CRUZ XOXOCOTLAN,40,18,22,0,45.0,55.0,0.0
2022,4,OAXACA,SANTA LUCIA DEL CAMINO,24,11,13,0,45.83,54.17,0.0
2022,4,OAXACA,SANTA MARIA ATZOMPA,8,2,6,0,25.0,75.0,0.0
2022,4,OAXACA,SANTA MARIA DEL TULE,10,7,3,0,70.0,30.0,0.0
2022,4,OAXACA,TLALIXTAC DE CABRERA,4,2,2,0,50.0,50.0,0.0
2022,4,PUEBLA,AMOZOC,16,4,12,0,25.0,75.0,0.0
2022,4,PUEBLA,CUAUTLANCINGO,5,0,5,0,0.0,100.0,0.0
2022,4,PUEBLA,JUAN C. BONILLA,5,2,3,0,40.0,60.0,0.0
2022,4,PUEBLA,PUEBLA,212,50,160,2,23.58,75.47,0.94
2022,4,PUEBLA,SAN ANDRES CHOLULA,5,0,5,0,0.0,100.0,0.0
2022,4,PUEBLA,SAN PEDRO CHOLULA,20,7,13,0,35.0,65.0,0.0
2022,4,QUERETARO,CORREGIDORA,34,13,20,1,38.24,58.82,2.94
2022,4,QUERETARO,EL MARQUES,10,1,9,0,10.0,90.0,0.0
2022,4,QUERETARO,QUERETARO,219,98,120,1,44.75,54.79,0.46
2022,4,QUINTANA ROO,BENITO JUAREZ,256,47,209,0,18.36,81.64,0.0
2022,4,QUINTANA ROO,OTHON P. BLANCO,274,128,146,0,46.72,53.28,0.0
2022,4,SAN LUIS POTOSI,SAN LUIS POTOSI,187,39,148,0,20.86,79.14,0.0
2022,4,SAN LUIS POTOSI,SOLEDAD DE GRACIANO SANCHEZ,78,16,62,0,20.51,79.49,0.0
2022,4,SINALOA,AHOME,260,217,42,1,83.46,16.15,0.38
2022,4,SINALOA,CULIACAN,258,131,127,0,50.78,49.22,0.0
2022,4,SINALOA,MAZATLAN,257,162,94,1,63.04,36.58,0.39
2022,4,SONORA,CAJEME,263,33,229,1,12.55,87.07,0.38
2022,4,SONORA,HERMOSILLO,266,120,146,0,45.11,54.89,0.0
2022,4,SONORA,NOGALES,262,146,116,0,55.73,44.27,0.0
2022,4,TABASCO,CENTRO,244,69,174,1,28.28,71.31,0.41
2022,4,TABASCO,NACAJUCA,18,2,16,0,11.11,88.89,0.0
2022,4,TAMAULIPAS,ALTAMIRA,65,52,13,0,80.0,20.0,0.0
2022,4,TAMAULIPAS,CIUDAD MADERO,69,62,7,0,89.86,10.14,0.0
2022,4,TAMAULIPAS,NUEVO LAREDO,247,63,179,5,25.51,72.47,2.02
2022,4,TAMAULIPAS,REYNOSA,223,68,154,1,30.49,69.06,0.45
2022,4,TAMAULIPAS,TAMPICO,104,76,27,1,73.08,25.96,0.96
2022,4,TAMAULIPAS,VICTORIA,246,122,122,2,49.59,49.59,0.81
2022,4,TLAXCALA,APETATITLAN DE ANTONIO CARVAJAL,5,3,2,0,60.0,40.0,0.0
2022,4,TLAXCALA,APIZACO,29,13,16,0,44.83,55.17,0.0
2022,4,TLAXCALA,CHIAUTEMPAN,4,2,2,0,50.0,50.0,0.0
2022,4,TLAXCALA,CONTLA DE JUAN CUAMATZI,19,14,5,0,73.68,26.32,0.0
2022,4,TLAXCALA,MAZATECOCHCO DE JOSE MARIA MORELOS,8,5,3,0,62.5,37.5,0.0
2022,4,TLAXCALA,NATIVITAS,5,0,5,0,0.0,100.0,0.0
2022,4,TLAXCALA,PANOTLA,4,1,3,0,25.0,75.0,0.0
2022,4,TLAXCALA,PAPALOTLA DE XICOHTENCATL,14,12,2,0,85.71,14.29,0.0
2022,4,TLAXCALA,SAN FRANCISCO TETLANOHCAN,4,2,2,0,50.0,50.0,0.0
2022,4,TLAXCALA,SAN JERONIMO ZACUALPAN,5,4,1,0,80.0,20.0,0.0
2022,4,TLAXCALA,SAN JUAN HUACTZINCO,5,3,2,0,60.0,40.0,0.0
2022,4,TLAXCALA,SAN PABLO DEL MONTE,18,11,7,0,61.11,38.89,0.0
2022,4,TLAXCALA,SANTA CRUZ QUILEHTLA,9,6,3,0,66.67,33.33,0.0
2022,4,TLAXCALA,SANTA ISABEL XILOXOXTLA,9,7,2,0,77.78,22.22,0.0
2022,4,TLAXCALA,TEOLOCHOLCO,10,4,6,0,40.0,60.0,0.0
2022,4,TLAXCALA,TETLA DE LA SOLIDARIDAD,34,14,20,0,41.18,58.82,0.0
2022,4,TLAXCALA,TLAXCALA,30,11,19,0,36.67,63.33,0.0
2022,4,TLAXCALA,TOCATLAN,9,7,2,0,77.78,22.22,0.0
2022,4,TLAXCALA,TOTOLAC,9,7,2,0,77.78,22.22,0.0
2022,4,TLAXCALA,TZOMPANTEPEC,5,1,4,0,20.0,80.0,0.0
2022,4,TLAXCALA,XALOZTOC,10,2,8,0,20.0,80.0,0.0
2022,4,TLAXCALA,YAUHQUEMEHCAN,13,10,3,0,76.92,23.08,0.0
2022,4,TLAXCALA,ZACATELCO,22,13,9,0,59.09,40.91,0.0
2022,4,VERACRUZ DE IGNACIO DE LA LLAVE,BOCA DEL RIO,69,34,35,0,49.28,50.72,0.0
2022,4,VERACRUZ DE IGNACIO DE LA LLAVE,COATZACOALCOS,234,52,182,0,22.22,77.78,0.0
2022,4,VERACRUZ DE IGNACIO DE LA LLAVE,COSOLEACAQUE,4,0,4,0,0.0,100.0,0.0
2022,4,VERACRUZ DE IGNACIO DE LA LLAVE,PANUCO,5,3,2,0,60.0,40.0,0.0
2022,4,VERACRUZ DE IGNACIO DE LA LLAVE,PUEBLO VIEJO,18,9,9,0,50.0,50.0,0.0
2022,4,VERACRUZ DE IGNACIO DE LA LLAVE,VERACRUZ,188,63,124,1,33.51,65.96,0.53
2022,4,VERACRUZ DE IGNACIO DE LA LLAVE,XALAPA,245,104,141,0,42.45,57.55,0.0
2022,4,YUCATAN,KANASIN,23,12,11,0,52.17,47.83,0.0
2022,4,YUCATAN,MERIDA,212,157,55,0,74.06,25.94,0.0
2022,4,YUCATAN,PROGRESO,23,13,10,0,56.52,43.48,0.0
2022,4,YUCATAN,UMAN,4,3,1,0,75.0,25.0,0.0
2022,4,ZACATECAS,FRESNILLO,273,7,266,0,2.56,97.44,0.0
2022,4,ZACATECAS,GUADALUPE,125,8,116,1,6.4,92.8,0.8
2022,4,ZACATECAS,ZACATECAS,148,10,138,0,6.76,93.24,0.0
