AÑO,TRIMESTRE,NOM_ENT,NOM_MUN,TOTAL_REGISTROS,TOTAL_SEGUROS,TOTAL_INSEGUROS,TOTAL_NO_RESPONDE,PCT_SEGUROS,PCT_INSEGUROS,PCT_NO_RESPONDE
2023,1,AGUASCALIENTES,AGUASCALIENTES,247,151,96,0,61.13,38.87,0.0
2023,1,AGUASCALIENTES,JESUS MARIA,16,10,6,0,62.5,37.5,0.0
2023,1,BAJA CALIFORNIA,MEXICALI,266,82,181,3,30.83,68.05,1.13
2023,1,BAJA CALIFORNIA,TIJUANA,265,84,181,0,31.7,68.3,0.0
2023,1,BAJA CALIFORNIA SUR,LA PAZ,257,174,83,0,67.7,32.3,0.0
2023,1,BAJA CALIFORNIA SUR,LOS CABOS,259,203,52,4,78.38,20.08,1.54
2023,1,CAMPECHE,CAMPECHE,261,97,164,0,37.16,62.84,0.0
2023,1,CAMPECHE,CARMEN,258,98,159,1,37.98,61.63,0.39
2023,1,CHIAPAS,CHIAPA DE CORZO,24,12,12,0,50.0,50.0,0.0
2023,1,CHIAPAS,TAPACHULA,264,48,216,0,18.18,81.82,0.0
2023,1,CHIAPAS,TUXTLA GUTIERREZ,233,59,173,1,25.32,74.25,0.43
2023,1,CHIHUAHUA,CHIHUAHUA,266,114,152,0,42.86,57.14,0.0
2023,1,CHIHUAHUA,JUAREZ,266,81,185,0,30.45,69.55,0.0
2023,1,CIUDAD DE MEXICO,ALVARO OBREGON,270,127,141,2,47.04,52.22,0.74
2023,1,CIUDAD DE MEXICO,AZCAPOTZALCO,262,115,145,2,43.89,55.34,0.76
2023,1,CIUDAD DE MEXICO,BENITO JUAREZ,261,216,45,0,82.76,17.24,0.0
2023,1,CIUDAD DE MEXICO,COYOACAN,260,119,137,4,45.77,52.69,1.54
2023,1,CIUDAD DE MEXICO,CUAJIMALPA DE MORELOS,259,188,69,2,72.59,26.64,0.77
2023,1,CIUDAD DE MEXICO,CUAUHTEMOC,260,108,149,3,41.54,57.31,1.15
2023,1,CIUDAD DE MEXICO,GUSTAVO A. MADERO,273,103,169,1,37.73,61.9,0.37
2023,1,CIUDAD DE MEXICO,IZTACALCO,266,74,189,3,27.82,71.05,1.13
2023,1,CIUDAD DE MEXICO,IZTAPALAPA,279,78,201,0,27.96,72.04,0.0
2023,1,CIUDAD DE MEXICO,LA MAGDALENA CONTRERAS,267,131,136,0,49.06,50.94,0.0
2023,1,CIUDAD DE MEXICO,MIGUEL HIDALGO,255,147,108,0,57.65,42.35,0.0
2023,1,CIUDAD DE MEXICO,MILPA ALTA,273,116,157,0,42.49,57.51,0.0
2023,1,CIUDAD DE MEXICO,TLAHUAC,263,69,194,0,26.24,73.76,0.0
2023,1,CIUDAD DE MEXICO,TLALPAN,259,128,130,1,49.42,50.19,0.39
2023,1,CIUDAD DE MEXICO,VENUSTIANO CARRANZA,270,150,120,0,55.56,44.44,0.0
2023,1,CIUDAD DE MEXICO,XOCHIMILCO,265,83,182,0,31.32,68.68,0.0
2023,1,COAHUILA DE ZARAGOZA,MATAMOROS,17,11,6,0,64.71,35.29,0.0
2023,1,COAHUILA DE ZARAGOZA,NAVA,9,6,3,0,66.67,33.33,0.0
2023,1,COAHUILA DE ZARAGOZA,PIEDRAS NEGRAS,254,204,50,0,80.31,19.69,0.0
2023,1,COAHUILA DE ZARAGOZA,RAMOS ARIZPE,20,14,6,0,70.0,30.0,0.0
2023,1,COAHUILA DE ZARAGOZA,SALTILLO,237,181,56,0,76.37,23.63,0.0
2023,1,COAHUILA DE ZARAGOZA,TORREON,259,150,109,0,57.92,42.08,0.0
2023,1,COLIMA,COLIMA,149,19,130,0,12.75,87.25,0.0
2023,1,COLIMA,MANZANILLO,262,82,180,0,31.3,68.7,0.0
2023,1,COLIMA,VILLA DE ALVAREZ,117,22,95,0,18.8,81.2,0.0
2023,1,DURANGO,DURANGO,247,159,88,0,64.37,35.63,0.0
2023,1,DURANGO,GOMEZ PALACIO,81,37,44,0,45.68,54.32,0.0
2023,1,DURANGO,LERDO,19,9,10,0,47.37,52.63,0.0
2023,1,GUANAJUATO,GUANAJUATO,273,101,172,0,37.0,63.0,0.0
2023,1,GUANAJUATO,IRAPUATO,271,40,231,0,14.76,85.24,0.0
2023,1,GUANAJUATO,LEON,253,55,198,0,21.74,78.26,0.0
2023,1,GUANAJUATO,PURISIMA DEL RINCON,5,0,5,0,0.0,100.0,0.0
2023,1,GUANAJUATO,SAN FRANCISCO DEL RINCON,19,1,18,0,5.26,94.74,0.0
2023,1,GUERRERO,ACAPULCO DE JUAREZ,255,80,175,0,31.37,68.63,0.0
2023,1,GUERRERO,CHILPANCINGO DE LOS BRAVO,256,41,214,1,16.02,83.59,0.39
2023,1,GUERRERO,ZIHUATANEJO DE AZUETA,259,83,175,1,32.05,67.57,0.39
2023,1,HIDALGO,MINERAL DE LA REFORMA,71,36,35,0,50.7,49.3,0.0
2023,1,HIDALGO,PACHUCA DE SOTO,188,97,91,0,51.6,48.4,0.0
2023,1,JALISCO,GUADALAJARA,261,48,211,2,18.39,80.84,0.77
2023,1,JALISCO,PUERTO VALLARTA,247,186,61,0,75.3,24.7,0.0
2023,1,JALISCO,SAN PEDRO TLAQUEPAQUE,262,100,159,3,38.17,60.69,1.15
2023,1,JALISCO,TLAJOMULCO DE ZUNIGA,257,79,177,1,30.74,68.87,0.39
2023,1,JALISCO,TONALA,255,57,196,2,22.35,76.86,0.78
2023,1,JALISCO,ZAPOPAN,256,109,146,1,42.58,57.03,0.39
2023,1,MEXICO,ALMOLOYA DE JUAREZ,5,1,4,0,20.0,80.0,0.0
2023,1,MEXICO,ATIZAPAN DE ZARAGOZA,257,110,147,0,42.8,57.2,0.0
2023,1,MEXICO,CHIMALHUACAN,277,53,224,0,19.13,80.87,0.0
2023,1,MEXICO,CUAUTITLAN IZCALLI,256,46,210,0,17.97,82.03,0.0
2023,1,MEXICO,ECATEPEC DE MORELOS,266,47,219,0,17.67,82.33,0.0
2023,1,MEXICO,LERMA,10,0,10,0,0.0,100.0,0.0
2023,1,MEXICO,METEPEC,34,6,27,1,17.65,79.41,2.94
2023,1,MEXICO,NAUCALPAN DE JUAREZ,256,27,229,0,10.55,89.45,0.0
2023,1,MEXICO,NEZAHUALCOYOTL,272,88,182,2,32.35,66.91,0.74
2023,1,MEXICO,SAN MATEO ATENCO,17,2,15,0,11.76,88.24,0.0
