AÑO,TRIMESTRE,NOM_ENT,NOM_MUN,TOTAL_REGISTROS,TOTAL_SEGUROS,TOTAL_INSEGUROS,TOTAL_NO_RESPONDE,PCT_SEGUROS,PCT_INSEGUROS,PCT_NO_RESPONDE
2017,1,AGUASCALIENTES,AGUASCALIENTES,251,103,148,0,41.04,58.96,0.0
2017,1,AGUASCALIENTES,JESUS MARIA,17,5,12,0,29.41,70.59,0.0
2017,1,BAJA CALIFORNIA,MEXICALI,260,19,241,0,7.31,92.69,0.0
2017,1,BAJA CALIFORNIA,TIJUANA,264,66,198,0,25.0,75.0,0.0
2017,1,BAJA CALIFORNIA SUR,LA PAZ,277,80,196,1,28.88,70.76,0.36
2017,1,BAJA CALIFORNIA SUR,LOS CABOS,255,91,163,1,35.69,63.92,0.39
2017,1,CAMPECHE,CAMPECHE,273,146,126,1,53.48,46.15,0.37
2017,1,CAMPECHE,CARMEN,254,37,217,0,14.57,85.43,0.0
2017,1,CHIAPAS,CHIAPA DE CORZO,23,4,19,0,17.39,82.61,0.0
2017,1,CHIAPAS,TAPACHULA,270,30,238,2,11.11,88.15,0.74
2017,1,CHIAPAS,TUXTLA GUTIERREZ,241,55,184,2,22.82,76.35,0.83
2017,1,CHIHUAHUA,CHIHUAHUA,258,76,182,0,29.46,70.54,0.0
2017,1,CHIHUAHUA,JUAREZ,265,103,162,0,38.87,61.13,0.0
2017,1,CIUDAD DE MEXICO,ALVARO OBREGON,107,13,94,0,12.15,87.85,0.0
2017,1,CIUDAD DE MEXICO,AZCAPOTZALCO,44,1,43,0,2.27,97.73,0.0
2017,1,CIUDAD DE MEXICO,BENITO JUAREZ,64,12,52,0,18.75,81.25,0.0
2017,1,CIUDAD DE MEXICO,COYOACAN,85,15,70,0,17.65,82.35,0.0
2017,1,CIUDAD DE MEXICO,CUAJIMALPA DE MORELOS,10,0,10,0,0.0,100.0,0.0
2017,1,CIUDAD DE MEXICO,CUAUHTEMOC,79,14,65,0,17.72,82.28,0.0
2017,1,CIUDAD DE MEXICO,GUSTAVO A. MADERO,186,8,178,0,4.3,95.7,0.0
2017,1,CIUDAD DE MEXICO,IZTACALCO,41,1,39,1,2.44,95.12,2.44
2017,1,CIUDAD DE MEXICO,IZTAPALAPA,190,11,179,0,5.79,94.21,0.0
2017,1,CIUDAD DE MEXICO,LA MAGDALENA CONTRERAS,27,4,23,0,14.81,85.19,0.0
2017,1,CIUDAD DE MEXICO,MIGUEL HIDALGO,39,4,35,0,10.26,89.74,0.0
2017,1,CIUDAD DE MEXICO,MILPA ALTA,15,1,14,0,6.67,93.33,0.0
2017,1,CIUDAD DE MEXICO,TLAHUAC,34,1,33,0,2.94,97.06,0.0
2017,1,CIUDAD DE MEXICO,TLALPAN,91,8,83,0,8.79,91.21,0.0
2017,1,CIUDAD DE MEXICO,VENUSTIANO CARRANZA,51,6,45,0,11.76,88.24,0.0
2017,1,CIUDAD DE MEXICO,XOCHIMILCO,52,4,48,0,7.69,92.31,0.0
2017,1,COAHUILA DE ZARAGOZA,MATAMOROS,14,7,7,0,50.0,50.0,0.0
2017,1,COAHUILA DE ZARAGOZA,NAVA,8,4,4,0,50.0,50.0,0.0
2017,1,COAHUILA DE ZARAGOZA,PIEDRAS NEGRAS,249,155,94,0,62.25,37.75,0.0
2017,1,COAHUILA DE ZARAGOZA,RAMOS ARIZPE,25,20,5,0,80.0,20.0,0.0
2017,1,COAHUILA DE ZARAGOZA,SALTILLO,236,131,105,0,55.51,44.49,0.0
2017,1,COAHUILA DE ZARAGOZA,TORREON,152,74,77,1,48.68,50.66,0.66
2017,1,COLIMA,COLIMA,93,21,72,0,22.58,77.42,0.0
2017,1,COLIMA,MANZANILLO,271,64,207,0,23.62,76.38,0.0
2017,1,COLIMA,VILLA DE ALVAREZ,174,53,121,0,30.46,69.54,0.0
2017,1,DURANGO,DURANGO,258,147,111,0,56.98,43.02,0.0
2017,1,DURANGO,GOMEZ PALACIO,70,40,30,0,57.14,42.86,0.0
2017,1,DURANGO,LERDO,25,14,11,0,56.0,44.0,0.0
2017,1,GUANAJUATO,GUANAJUATO,279,120,157,2,43.01,56.27,0.72
2017,1,GUANAJUATO,LEON,236,54,182,0,22.88,77.12,0.0
2017,1,GUANAJUATO,PURISIMA DEL RINCON,5,3,2,0,60.0,40.0,0.0
2017,1,GUANAJUATO,SAN FRANCISCO DEL RINCON,23,7,16,0,30.43,69.57,0.0
2017,1,GUERRERO,ACAPULCO DE JUAREZ,250,37,213,0,14.8,85.2,0.0
2017,1,GUERRERO,CHILPANCINGO DE LOS BRAVO,252,16,235,1,6.35,93.25,0.4
2017,1,GUERRERO,ZIHUATANEJO DE AZUETA,264,59,204,1,22.35,77.27,0.38
2017,1,HIDALGO,MINERAL DE LA REFORMA,77,25,52,0,32.47,67.53,0.0
2017,1,HIDALGO,PACHUCA DE SOTO,190,78,112,0,41.05,58.95,0.0
2017,1,JALISCO,GUADALAJARA,58,10,48,0,17.24,82.76,0.0
2017,1,JALISCO,PUERTO VALLARTA,268,193,75,0,72.01,27.99,0.0
2017,1,JALISCO,SAN PEDRO TLAQUEPAQUE,56,23,33,0,41.07,58.93,0.0
2017,1,JALISCO,TLAJOMULCO DE ZUNIGA,6,1,5,0,16.67,83.33,0.0
2017,1,JALISCO,TONALA,32,8,24,0,25.0,75.0,0.0
2017,1,JALISCO,ZAPOPAN,106,31,74,1,29.25,69.81,0.94
2017,1,MEXICO,ALMOLOYA DE JUAREZ,5,0,5,0,0.0,100.0,0.0
2017,1,MEXICO,ECATEPEC DE MORELOS,278,16,262,0,5.76,94.24,0.0
2017,1,MEXICO,LERMA,9,3,6,0,33.33,66.67,0.0
2017,1,MEXICO,METEPEC,35,7,28,0,20.0,80.0,0.0
2017,1,MEXICO,NEZAHUALCOYOTL,288,57,225,6,19.79,78.12,2.08
2017,1,MEXICO,SAN MATEO ATENCO,24,6,18,0,25.0,75.0,0.0
2017,1,MEXICO,TOLUCA,164,22,141,1,13.41,85.98,0.61
2017,1,MEXICO,ZINACANTEPEC,32,5,27,0,15.62,84.38,0.0
2017,1,MICHOACAN DE OCAMPO,LAZARO CARDENAS,257,56,201,0,21.79,78.21,0.0
2017,1,MICHOACAN DE OCAMPO,MORELIA,263,59,202,2,22.43,76.81,0.76
2017,1,MICHOACAN DE OCAMPO,URUAPAN,262,30,232,0,11.45,88.55,0.0
2017,1,MORELOS,CUERNAVACA,100,12,88,0,12.0,88.0,0.0
2017,1,MORELOS,EMILIANO ZAPATA,46,15,31,0,32.61,67.39,0.0
2017,1,MORELOS,JIUTEPEC,72,14,58,0,19.44,80.56,0.0
2017,1,MORELOS,TEMIXCO,21,4,17,0,19.05,80.95,0.0
2017,1,MORELOS,XOCHITEPEC,7,4,3,0,57.14,42.86,0.0
2017,1,MORELOS,YAUTEPEC,5,1,4,0,20.0,80.0,0.0
2017,1,NAYARIT,TEPIC,255,49,206,0,19.22,80.78,0.0
2017,1,NAYARIT,XALISCO,29,14,15,0,48.28,51.72,0.0
2017,1,NUEVO LEON,APODACA,28,3,25,0,10.71,89.29,0.0
2017,1,NUEVO LEON,GARCIA,4,2,2,0,50.0,50.0,0.0
2017,1,NUEVO LEON,GENERAL ESCOBEDO,27,13,14,0,48.15,51.85,0.0
2017,1,NUEVO LEON,GUADALUPE,41,10,31,0,24.39,75.61,0.0
2017,1,NUEVO LEON,JUAREZ,13,1,12,0,7.69,92.31,0.0
2017,1,NUEVO LEON,MONTERREY,38,8,30,0,21.05,78.95,0.0
2017,1,NUEVO LEON,SAN NICOLAS DE LOS GARZA,32,8,24,0,25.0,75.0,0.0
2017,1,NUEVO LEON,SAN PEDRO GARZA GARCIA,4,0,4,0,0.0,100.0,0.0
2017,1,NUEVO LEON,SANTA CATARINA,64,13,51,0,20.31,79.69,0.0
2017,1,NUEVO LEON,SANTIAGO,8,4,4,0,50.0,50.0,0.0
2017,1,OAXACA,ANIMAS TRUJANO,5,3,2,0,60.0,40.0,0.0
2017,1,OAXACA,OAXACA DE JUAREZ,138,31,107,0,22.46,77.54,0.0
2017,1,OAXACA,SAN AGUSTIN DE LAS JUNTAS,10,1,9,0,10.0,90.0,0.0
2017,1,OAXACA,SAN ANDRES HUAYAPAM,4,0,4,0,0.0,100.0,0.0
2017,1,OAXACA,SAN ANTONIO DE LA CAL,9,1,8,0,11.11,88.89,0.0
2017,1,OAXACA,SAN JACINTO AMILPAS,8,2,6,0,25.0,75.0,0.0
2017,1,OAXACA,SAN PABLO ETLA,5,1,4,0,20.0,80.0,0.0
2017,1,OAXACA,SAN SEBASTIAN TUTLA,10,3,7,0,30.0,70.0,0.0
2017,1,OAXACA,SANTA CRUZ AMILPAS,14,3,11,0,21.43,78.57,0.0
2017,1,OAXACA,SANTA CRUZ XOXOCOTLAN,34,8,26,0,23.53,76.47,0.0
2017,1,OAXACA,SANTA LUCIA DEL CAMINO,23,5,18,0,21.74,78.26,0.0
2017,1,OAXACA,SANTA MARIA ATZOMPA,9,0,9,0,0.0,100.0,0.0
2017,1,OAXACA,SANTA MARIA DEL TULE,4,2,2,0,50.0,50.0,0.0
2017,1,PUEBLA,AMOZOC,19,5,14,0,26.32,73.68,0.0
2017,1,PUEBLA,CORONANGO,5,0,5,0,0.0,100.0,0.0
2017,1,PUEBLA,CUAUTLANCINGO,16,4,12,0,25.0,75.0,0.0
2017,1,PUEBLA,JUAN C. BONILLA,4,1,3,0,25.0,75.0,0.0
2017,1,PUEBLA,PUEBLA,190,51,139,0,26.84,73.16,0.0
2017,1,PUEBLA,SAN PEDRO CHOLULA,21,4,17,0,19.05,80.95,0.0
2017,1,QUERETARO,CORREGIDORA,40,11,29,0,27.5,72.5,0.0
2017,1,QUERETARO,QUERETARO,217,70,147,0,32.26,67.74,0.0
2017,1,QUINTANA ROO,BENITO JUAREZ,256,37,219,0,14.45,85.55,0.0
2017,1,SAN LUIS POTOSI,SAN LUIS POTOSI,134,14,120,0,10.45,89.55,0.0
2017,1,SAN LUIS POTOSI,SOLEDAD DE GRACIANO SANCHEZ,136,20,116,0,14.71,85.29,0.0
2017,1,SINALOA,AHOME,258,118,140,0,45.74,54.26,0.0
2017,1,SINALOA,CULIACAN,257,65,191,1,25.29,74.32,0.39
2017,1,SINALOA,MAZATLAN,261,105,156,0,40.23,59.77,0.0
2017,1,SONORA,HERMOSILLO,258,67,191,0,25.97,74.03,0.0
2017,1,SONORA,NOGALES,259,107,152,0,41.31,58.69,0.0
2017,1,TABASCO,CENTRO,241,5,236,0,2.07,97.93,0.0
2017,1,TABASCO,NACAJUCA,14,0,14,0,0.0,100.0,0.0
2017,1,TAMAULIPAS,ALTAMIRA,57,17,40,0,29.82,70.18,0.0
2017,1,TAMAULIPAS,CIUDAD MADERO,81,41,40,0,50.62,49.38,0.0
2017,1,TAMAULIPAS,NUEVO LAREDO,248,84,164,0,33.87,66.13,0.0
2017,1,TAMAULIPAS,REYNOSA,241,16,224,1,6.64,92.95,0.41
2017,1,TAMAULIPAS,TAMPICO,92,41,51,0,44.57,55.43,0.0
2017,1,TLAXCALA,AMAXAC DE GUERRERO,12,8,4,0,66.67,33.33,0.0
2017,1,TLAXCALA,APIZACO,25,10,15,0,40.0,60.0,0.0
2017,1,TLAXCALA,CHIAUTEMPAN,27,9,17,1,33.33,62.96,3.7
2017,1,TLAXCALA,CONTLA DE JUAN CUAMATZI,14,11,3,0,78.57,21.43,0.0
2017,1,TLAXCALA,LA MAGDALENA TLALTELULCO,4,2,2,0,50.0,50.0,0.0
2017,1,TLAXCALA,MAZATECOCHCO DE JOSE MARIA MORELOS,10,6,4,0,60.0,40.0,0.0
2017,1,TLAXCALA,PANOTLA,4,0,4,0,0.0,100.0,0.0
2017,1,TLAXCALA,PAPALOTLA DE XICOHTENCATL,14,5,9,0,35.71,64.29,0.0
2017,1,TLAXCALA,SAN DAMIAN TEXOLOC,5,3,2,0,60.0,40.0,0.0
2017,1,TLAXCALA,SAN LORENZO AXOCOMANITLA,4,2,2,0,50.0,50.0,0.0
2017,1,TLAXCALA,SAN PABLO DEL MONTE,29,13,16,0,44.83,55.17,0.0
2017,1,TLAXCALA,SANTA CRUZ TLAXCALA,10,7,3,0,70.0,30.0,0.0
2017,1,TLAXCALA,TEPEYANCO,5,2,3,0,40.0,60.0,0.0
2017,1,TLAXCALA,TETLA DE LA SOLIDARIDAD,9,5,4,0,55.56,44.44,0.0
2017,1,TLAXCALA,TETLATLAHUCA,5,2,3,0,40.0,60.0,0.0
2017,1,TLAXCALA,TLAXCALA,47,17,30,0,36.17,63.83,0.0
2017,1,TLAXCALA,TOCATLAN,4,2,2,0,50.0,50.0,0.0
2017,1,TLAXCALA,TZOMPANTEPEC,4,1,3,0,25.0,75.0,0.0
2017,1,TLAXCALA,XALOZTOC,5,2,3,0,40.0,60.0,0.0
2017,1,TLAXCALA,XICOHTZINCO,5,0,4,1,0.0,80.0,20.0
2017,1,TLAXCALA,YAUHQUEMEHCAN,15,7,8,0,46.67,53.33,0.0
2017,1,TLAXCALA,ZACATELCO,18,5,13,0,27.78,72.22,0.0
2017,1,VERACRUZ DE IGNACIO DE LA LLAVE,BOCA DEL RIO,60,12,47,1,20.0,78.33,1.67
2017,1,VERACRUZ DE IGNACIO DE LA LLAVE,COATZACOALCOS,254,9,245,0,3.54,96.46,0.0
2017,1,VERACRUZ DE IGNACIO DE LA LLAVE,COSOLEACAQUE,3,0,3,0,0.0,100.0,0.0
2017,1,VERACRUZ DE IGNACIO DE LA LLAVE,PUEBLO VIEJO,22,14,8,0,63.64,36.36,0.0
2017,1,VERACRUZ DE IGNACIO DE LA LLAVE,VERACRUZ,190,34,156,0,17.89,82.11,0.0
2017,1,YUCATAN,KANASIN,19,2,17,0,10.53,89.47,0.0
2017,1,YUCATAN,MERIDA,215,166,49,0,77.21,22.79,0.0
2017,1,YUCATAN,PROGRESO,14,8,6,0,57.14,42.86,0.0
2017,1,YUCATAN,UMAN,15,9,6,0,60.0,40.0,0.0
