AÑO,TRIMESTRE,NOM_ENT,NOM_MUN,TOTAL_REGISTROS,TOTAL_SEGUROS,TOTAL_INSEGUROS,TOTAL_NO_RESPONDE,PCT_SEGUROS,PCT_INSEGUROS,PCT_NO_RESPONDE
2021,2,AGUASCALIENTES,AGUASCALIENTES,248,125,120,3,50.4,48.39,1.21
2021,2,AGUASCALIENTES,JESUS MARIA,17,5,12,0,29.41,70.59,0.0
2021,2,BAJA CALIFORNIA,MEXICALI,267,62,205,0,23.22,76.78,0.0
2021,2,BAJA CALIFORNIA,TIJUANA,270,57,213,0,21.11,78.89,0.0
2021,2,BAJA CALIFORNIA SUR,LA PAZ,256,175,79,2,68.36,30.86,0.78
2021,2,BAJA CALIFORNIA SUR,LOS CABOS,256,195,58,3,76.17,22.66,1.17
2021,2,CAMPECHE,CAMPECHE,259,149,109,1,57.53,42.08,0.39
2021,2,CAMPECHE,CARMEN,260,84,174,2,32.31,66.92,0.77
2021,2,CHIAPAS,CHIAPA DE CORZO,25,14,11,0,56.0,44.0,0.0
2021,2,CHIAPAS,TAPACHULA,271,81,190,0,29.89,70.11,0.0
2021,2,CHIAPAS,TUXTLA GUTIERREZ,247,55,189,3,22.27,76.52,1.21
2021,2,CHIHUAHUA,CHIHUAHUA,265,121,144,0,45.66,54.34,0.0
2021,2,CHIHUAHUA,JUAREZ,268,83,185,0,30.97,69.03,0.0
2021,2,CIUDAD DE MEXICO,ALVARO OBREGON,267,66,198,3,24.72,74.16,1.12
2021,2,CIUDAD DE MEXICO,AZCAPOTZALCO,261,59,200,2,22.61,76.63,0.77
2021,2,CIUDAD DE MEXICO,BENITO JUAREZ,257,180,77,0,70.04,29.96,0.0
2021,2,CIUDAD DE MEXICO,COYOACAN,266,127,138,1,47.74,51.88,0.38
2021,2,CIUDAD DE MEXICO,CUAJIMALPA DE MORELOS,263,173,89,1,65.78,33.84,0.38
2021,2,CIUDAD DE MEXICO,CUAUHTEMOC,255,110,145,0,43.14,56.86,0.0
