AÑO,TRIMESTRE,NOM_ENT,NOM_MUN,TOTAL_REGISTROS,TOTAL_SEGUROS,TOTAL_INSEGUROS,TOTAL_NO_RESPONDE,PCT_SEGUROS,PCT_INSEGUROS,PCT_NO_RESPONDE
2021,3,AGUASCALIENTES,AGUASCALIENTES,239,133,103,3,55.65,43.1,1.26
2021,3,AGUASCALIENTES,JESUS MARIA,18,6,12,0,33.33,66.67,0.0
2021,3,BAJA CALIFORNIA,MEXICALI,260,77,183,0,29.62,70.38,0.0
2021,3,BAJA CALIFORNIA,TIJUANA,272,62,210,0,22.79,77.21,0.0
2021,3,BAJA CALIFORNIA SUR,LA PAZ,256,192,60,4,75.0,23.44,1.56
2021,3,BAJA CALIFORNIA SUR,LOS CABOS,256,192,58,6,75.0,22.66,2.34
2021,3,CAMPECHE,CAMPECHE,257,159,98,0,61.87,38.13,0.0
2021,3,CAMPECHE,CARMEN,255,57,197,1,22.35,77.25,0.39
2021,3,CHIAPAS,CHIAPA DE CORZO,23,9,14,0,39.13,60.87,0.0
2021,3,CHIAPAS,TAPACHULA,269,62,207,0,23.05,76.95,0.0
2021,3,CHIAPAS,TUXTLA GUTIERREZ,246,50,196,0,20.33,79.67,0.0
2021,3,CHIHUAHUA,CHIHUAHUA,258,117,141,0,45.35,54.65,0.0
2021,3,CHIHUAHUA,JUAREZ,260,111,149,0,42.69,57.31,0.0
2021,3,CIUDAD DE MEXICO,ALVARO OBREGON,267,79,188,0,29.59,70.41,0.0
2021,3,CIUDAD DE MEXICO,AZCAPOTZALCO,261,80,180,1,30.65,68.97,0.38
2021,3,CIUDAD DE MEXICO,BENITO JUAREZ,253,196,57,0,77.47,22.53,0.0
2021,3,CIUDAD DE MEXICO,COYOACAN,258,121,137,0,46.9,53.1,0.0
2021,3,CIUDAD DE MEXICO,CUAJIMALPA DE MORELOS,262,158,101,3,60.31,38.55,1.15
2021,3,CIUDAD DE MEXICO,CUAUHTEMOC,260,98,162,0,37.69,62.31,0.0
2021,3,CIUDAD DE MEXICO,GUSTAVO A. MADERO,276,71,205,0,25.72,74.28,0.0
2021,3,CIUDAD DE MEXICO,IZTACALCO,264,83,181,0,31.44,68.56,0.0
2021,3,CIUDAD DE MEXICO,IZTAPALAPA,267,55,212,0,20.6,79.4,0.0
2021,3,CIUDAD DE MEXICO,LA MAGDALENA CONTRERAS,256,81,175,0,31.64,68.36,0.0
2021,3,CIUDAD DE MEXICO,MIGUEL HIDALGO,258,105,152,1,40.7,58.91,0.39
2021,3,CIUDAD DE MEXICO,MILPA ALTA,275,122,148,5,44.36,53.82,1.82
2021,3,CIUDAD DE MEXICO,TLAHUAC,264,60,201,3,22.73,76.14,1.14
2021,3,CIUDAD DE MEXICO,TLALPAN,261,93,168,0,35.63,64.37,0.0
2021,3,CIUDAD DE MEXICO,VENUSTIANO CARRANZA,264,107,157,0,40.53,59.47,0.0
2021,3,CIUDAD DE MEXICO,XOCHIMILCO,274,64,209,1,23.36,76.28,0.36
2021,3,COAHUILA DE ZARAGOZA,MATAMOROS,15,6,9,0,40.0,60.0,0.0
2021,3,COAHUILA DE ZARAGOZA,NAVA,8,7,1,0,87.5,12.5,0.0
2021,3,COAHUILA DE ZARAGOZA,PIEDRAS NEGRAS,252,162,90,0,64.29,35.71,0.0
2021,3,COAHUILA DE ZARAGOZA,RAMOS ARIZPE,24,16,8,0,66.67,33.33,0.0
2021,3,COAHUILA DE ZARAGOZA,SALTILLO,234,171,63,0,73.08,26.92,0.0
2021,3,COAHUILA DE ZARAGOZA,TORREON,146,78,68,0,53.42,46.58,0.0
2021,3,COLIMA,COLIMA,95,25,70,0,26.32,73.68,0.0
2021,3,COLIMA,MANZANILLO,257,91,166,0,35.41,64.59,0.0
2021,3,COLIMA,VILLA DE ALVAREZ,160,59,101,0,36.88,63.12,0.0
2021,3,DURANGO,DURANGO,248,140,107,1,56.45,43.15,0.4
2021,3,DURANGO,GOMEZ PALACIO,78,50,28,0,64.1,35.9,0.0
2021,3,DURANGO,LERDO,16,14,2,0,87.5,12.5,0.0
2021,3,GUANAJUATO,GUANAJUATO,273,95,178,0,34.8,65.2,0.0
2021,3,GUANAJUATO,IRAPUATO,276,22,254,0,7.97,92.03,0.0
2021,3,GUANAJUATO,LEON,253,52,201,0,20.55,79.45,0.0
2021,3,GUANAJUATO,PURISIMA DEL RINCON,5,2,3,0,40.0,60.0,0.0
2021,3,GUANAJUATO,SAN FRANCISCO DEL RINCON,19,3,16,0,15.79,84.21,0.0
2021,3,GUERRERO,ACAPULCO DE JUAREZ,219,57,161,1,26.03,73.52,0.46
2021,3,GUERRERO,CHILPANCINGO DE LOS BRAVO,239,57,182,0,23.85,76.15,0.0
2021,3,GUERRERO,ZIHUATANEJO DE AZUETA,255,116,139,0,45.49,54.51,0.0
2021,3,HIDALGO,MINERAL DE LA REFORMA,71,37,34,0,52.11,47.89,0.0
2021,3,HIDALGO,PACHUCA DE SOTO,184,93,91,0,50.54,49.46,0.0
2021,3,JALISCO,GUADALAJARA,255,43,212,0,16.86,83.14,0.0
2021,3,JALISCO,PUERTO VALLARTA,256,168,86,2,65.62,33.59,0.78
2021,3,JALISCO,SAN PEDRO TLAQUEPAQUE,259,87,171,1,33.59,66.02,0.39
2021,3,JALISCO,TLAJOMULCO DE ZUNIGA,245,89,156,0,36.33,63.67,0.0
2021,3,JALISCO,TONALA,257,57,200,0,22.18,77.82,0.0
2021,3,JALISCO,ZAPOPAN,262,139,123,0,53.05,46.95,0.0
2021,3,MEXICO,ALMOLOYA DE JUAREZ,5,0,5,0,0.0,100.0,0.0
2021,3,MEXICO,ATIZAPAN DE ZARAGOZA,264,85,179,0,32.2,67.8,0.0
2021,3,MEXICO,CHIMALHUACAN,264,66,197,1,25.0,74.62,0.38
2021,3,MEXICO,CUAUTITLAN IZCALLI,263,52,211,0,19.77,80.23,0.0
2021,3,MEXICO,ECATEPEC DE MORELOS,261,35,226,0,13.41,86.59,0.0
2021,3,MEXICO,LERMA,9,4,5,0,44.44,55.56,0.0
2021,3,MEXICO,METEPEC,38,13,25,0,34.21,65.79,0.0
2021,3,MEXICO,NAUCALPAN DE JUAREZ,262,37,225,0,14.12,85.88,0.0
2021,3,MEXICO,NEZAHUALCOYOTL,271,82,189,0,30.26,69.74,0.0
2021,3,MEXICO,SAN MATEO ATENCO,18,9,9,0,50.0,50.0,0.0
2021,3,MEXICO,TLALNEPANTLA DE BAZ,271,45,226,0,16.61,83.39,0.0
2021,3,MEXICO,TOLUCA,161,32,128,1,19.88,79.5,0.62
2021,3,MEXICO,ZINACANTEPEC,29,6,23,0,20.69,79.31,0.0
2021,3,MICHOACAN DE OCAMPO,LAZARO CARDENAS,267,120,139,8,44.94,52.06,3.0
2021,3,MICHOACAN DE OCAMPO,MORELIA,256,81,173,2,31.64,67.58,0.78
2021,3,MICHOACAN DE OCAMPO,URUAPAN,263,46,217,0,17.49,82.51,0.0
2021,3,MORELOS,CUERNAVACA,111,15,95,1,13.51,85.59,0.9
2021,3,MORELOS,EMILIANO ZAPATA,40,13,27,0,32.5,67.5,0.0
2021,3,MORELOS,JIUTEPEC,74,17,57,0,22.97,77.03,0.0
2021,3,MORELOS,TEMIXCO,22,5,17,0,22.73,77.27,0.0
2021,3,MORELOS,XOCHITEPEC,6,1,5,0,16.67,83.33,0.0
2021,3,MORELOS,YAUTEPEC,5,0,5,0,0.0,100.0,0.0
