AÑO,TRIMESTRE,NOM_ENT,NOM_MUN,TOTAL_REGISTROS,TOTAL_SEGUROS,TOTAL_INSEGUROS,TOTAL_NO_RESPONDE,PCT_SEGUROS,PCT_INSEGUROS,PCT_NO_RESPONDE
2024,4,AGUASCALIENTES,AGUASCALIENTES,239,149,90,0,62.34,37.66,0.0
2024,4,AGUASCALIENTES,JESUS MARIA,20,8,12,0,40.0,60.0,0.0
2024,4,BAJA CALIFORNIA,MEXICALI,264,98,166,0,37.12,62.88,0.0
2024,4,BAJA CALIFORNIA,TIJUANA,261,99,162,0,37.93,62.07,0.0
2024,4,BAJA CALIFORNIA SUR,LA PAZ,256,185,70,1,72.27,27.34,0.39
2024,4,BAJA CALIFORNIA SUR,LOS CABOS,254,195,59,0,76.77,23.23,0.0
2024,4,CAMPECHE,CAMPECHE,260,132,126,2,50.77,48.46,0.77
2024,4,CAMPECHE,CARMEN,259,129,129,1,49.81,49.81,0.39
2024,4,CHIAPAS,CHIAPA DE CORZO,26,3,23,0,11.54,88.46,0.0
2024,4,CHIAPAS,TAPACHULA,267,25,242,0,9.36,90.64,0.0
2024,4,CHIAPAS,TUXTLA GUTIERREZ,239,22,216,1,9.21,90.38,0.42
2024,4,CHIHUAHUA,CHIHUAHUA,260,135,125,0,51.92,48.08,0.0
2024,4,CHIHUAHUA,JUAREZ,260,105,153,2,40.38,58.85,0.77
2024,4,CIUDAD DE MEXICO,ALVARO OBREGON,262,93,167,2,35.5,63.74,0.76
2024,4,CIUDAD DE MEXICO,AZCAPOTZALCO,265,113,151,1,42.64,56.98,0.38
2024,4,CIUDAD DE MEXICO,BENITO JUAREZ,252,196,54,2,77.78,21.43,0.79
2024,4,CIUDAD DE MEXICO,COYOACAN,265,135,129,1,50.94,48.68,0.38
2024,4,CIUDAD DE MEXICO,CUAJIMALPA DE MORELOS,265,163,97,5,61.51,36.6,1.89
2024,4,CIUDAD DE MEXICO,CUAUHTEMOC,261,124,135,2,47.51,51.72,0.77
2024,4,CIUDAD DE MEXICO,GUSTAVO A. MADERO,265,108,157,0,40.75,59.25,0.0
2024,4,CIUDAD DE MEXICO,IZTACALCO,269,86,183,0,31.97,68.03,0.0
2024,4,CIUDAD DE MEXICO,IZTAPALAPA,266,83,183,0,31.2,68.8,0.0
2024,4,CIUDAD DE MEXICO,LA MAGDALENA CONTRERAS,265,114,149,2,43.02,56.23,0.75
2024,4,CIUDAD DE MEXICO,MIGUEL HIDALGO,258,150,108,0,58.14,41.86,0.0
