AÑO,TRIMESTRE,NOM_ENT,NOM_MUN,TOTAL_REGISTROS,TOTAL_SEGUROS,TOTAL_INSEGUROS,TOTAL_NO_RESPONDE,PCT_SEGUROS,PCT_INSEGUROS,PCT_NO_RESPONDE
2024,2,AGUASCALIENTES,AGUASCALIENTES,254,156,98,0,61.42,38.58,0.0
2024,2,AGUASCALIENTES,JESUS MARIA,19,10,9,0,52.63,47.37,0.0
2024,2,BAJA CALIFORNIA,MEXICALI,258,104,154,0,40.31,59.69,0.0
2024,2,BAJA CALIFORNIA,TIJUANA,266,80,184,2,30.08,69.17,0.75
2024,2,BAJA CALIFORNIA SUR,LA PAZ,264,201,63,0,76.14,23.86,0.0
2024,2,BAJA CALIFORNIA SUR,LOS CABOS,259,214,45,0,82.63,17.37,0.0
2024,2,CAMPECHE,CAMPECHE,264,129,134,1,48.86,50.76,0.38
2024,2,CAMPECHE,CARMEN,259,115,143,1,44.4,55.21,0.39
2024,2,CHIAPAS,CHIAPA DE CORZO,22,11,11,0,50.0,50.0,0.0
2024,2,CHIAPAS,TAPACHULA,259,44,215,0,16.99,83.01,0.0
2024,2,CHIAPAS,TUXTLA GUTIERREZ,244,51,192,1,20.9,78.69,0.41
2024,2,CHIHUAHUA,CHIHUAHUA,265,135,130,0,50.94,49.06,0.0
2024,2,CHIHUAHUA,JUAREZ,265,78,185,2,29.43,69.81,0.75
2024,2,CIUDAD DE MEXICO,ALVARO OBREGON,260,105,148,7,40.38,56.92,2.69
2024,2,CIUDAD DE MEXICO,AZCAPOTZALCO,261,91,169,1,34.87,64.75,0.38
2024,2,CIUDAD DE MEXICO,BENITO JUAREZ,255,212,41,2,83.14,16.08,0.78
2024,2,CIUDAD DE MEXICO,COYOACAN,260,152,108,0,58.46,41.54,0.0
2024,2,CIUDAD DE MEXICO,CUAJIMALPA DE MORELOS,259,191,67,1,73.75,25.87,0.39
2024,2,CIUDAD DE MEXICO,CUAUHTEMOC,266,141,123,2,53.01,46.24,0.75
2024,2,CIUDAD DE MEXICO,GUSTAVO A. MADERO,257,104,151,2,40.47,58.75,0.78
2024,2,CIUDAD DE MEXICO,IZTACALCO,262,102,159,1,38.93,60.69,0.38
2024,2,CIUDAD DE MEXICO,IZTAPALAPA,266,117,149,0,43.98,56.02,0.0
2024,2,CIUDAD DE MEXICO,LA MAGDALENA CONTRERAS,263,129,132,2,49.05,50.19,0.76
2024,2,CIUDAD DE MEXICO,MIGUEL HIDALGO,257,159,98,0,61.87,38.13,0.0
2024,2,CIUDAD DE MEXICO,MILPA ALTA,267,158,108,1,59.18,40.45,0.37
2024,2,CIUDAD DE MEXICO,TLAHUAC,263,86,173,4,32.7,65.78,1.52
2024,2,CIUDAD DE MEXICO,TLALPAN,260,155,101,4,59.62,38.85,1.54
2024,2,CIUDAD DE MEXICO,VENUSTIANO CARRANZA,260,143,116,1,55.0,44.62,0.38
2024,2,CIUDAD DE MEXICO,XOCHIMILCO,270,89,181,0,32.96,67.04,0.0
2024,2,COAHUILA DE ZARAGOZA,MATAMOROS,21,16,5,0,76.19,23.81,0.0
2024,2,COAHUILA DE ZARAGOZA,NAVA,5,4,1,0,80.0,20.0,0.0
2024,2,COAHUILA DE ZARAGOZA,PIEDRAS NEGRAS,261,222,39,0,85.06,14.94,0.0
2024,2,COAHUILA DE ZARAGOZA,RAMOS ARIZPE,19,16,3,0,84.21,15.79,0.0
2024,2,COAHUILA DE ZARAGOZA,SALTILLO,245,193,52,0,78.78,21.22,0.0
2024,2,COAHUILA DE ZARAGOZA,TORREON,255,174,80,1,68.24,31.37,0.39
2024,2,COLIMA,COLIMA,171,41,130,0,23.98,76.02,0.0
2024,2,COLIMA,MANZANILLO,258,104,154,0,40.31,59.69,0.0
2024,2,COLIMA,VILLA DE ALVAREZ,94,21,73,0,22.34,77.66,0.0
2024,2,DURANGO,DURANGO,263,151,109,3,57.41,41.44,1.14
2024,2,DURANGO,GOMEZ PALACIO,80,50,30,0,62.5,37.5,0.0
2024,2,DURANGO,LERDO,17,11,6,0,64.71,35.29,0.0
2024,2,GUANAJUATO,GUANAJUATO,279,103,176,0,36.92,63.08,0.0
2024,2,GUANAJUATO,IRAPUATO,275,46,229,0,16.73,83.27,0.0
2024,2,GUANAJUATO,LEON,259,54,205,0,20.85,79.15,0.0
2024,2,GUANAJUATO,PURISIMA DEL RINCON,5,1,4,0,20.0,80.0,0.0
2024,2,GUANAJUATO,SAN FRANCISCO DEL RINCON,15,3,12,0,20.0,80.0,0.0
2024,2,GUERRERO,ACAPULCO DE JUAREZ,248,59,189,0,23.79,76.21,0.0
2024,2,GUERRERO,CHILPANCINGO DE LOS BRAVO,252,38,213,1,15.08,84.52,0.4
2024,2,GUERRERO,ZIHUATANEJO DE AZUETA,257,104,149,4,40.47,57.98,1.56
2024,2,HIDALGO,MINERAL DE LA REFORMA,80,39,41,0,48.75,51.25,0.0
2024,2,HIDALGO,PACHUCA DE SOTO,182,101,81,0,55.49,44.51,0.0
2024,2,JALISCO,GUADALAJARA,855,209,641,5,24.44,74.97,0.58
2024,2,JALISCO,PUERTO VALLARTA,240,172,67,1,71.67,27.92,0.42
2024,2,JALISCO,SAN PEDRO TLAQUEPAQUE,261,90,169,2,34.48,64.75,0.77
2024,2,JALISCO,TLAJOMULCO DE ZUNIGA,241,83,158,0,34.44,65.56,0.0
2024,2,JALISCO,TONALA,256,87,169,0,33.98,66.02,0.0
2024,2,JALISCO,ZAPOPAN,240,96,144,0,40.0,60.0,0.0
2024,2,MEXICO,ALMOLOYA DE JUAREZ,5,0,5,0,0.0,100.0,0.0
2024,2,MEXICO,ATIZAPAN DE ZARAGOZA,262,122,139,1,46.56,53.05,0.38
2024,2,MEXICO,CHIMALHUACAN,269,64,205,0,23.79,76.21,0.0
2024,2,MEXICO,CUAUTITLAN IZCALLI,261,69,192,0,26.44,73.56,0.0
2024,2,MEXICO,ECATEPEC DE MORELOS,269,44,225,0,16.36,83.64,0.0
2024,2,MEXICO,LERMA,9,7,2,0,77.78,22.22,0.0
2024,2,MEXICO,METEPEC,42,12,30,0,28.57,71.43,0.0
2024,2,MEXICO,NAUCALPAN DE JUAREZ,265,28,237,0,10.57,89.43,0.0
2024,2,MEXICO,NEZAHUALCOYOTL,275,114,161,0,41.45,58.55,0.0
2024,2,MEXICO,SAN MATEO ATENCO,17,8,9,0,47.06,52.94,0.0
2024,2,MEXICO,TLALNEPANTLA DE BAZ,270,85,184,1,31.48,68.15,0.37
2024,2,MEXICO,TOLUCA,163,24,139,0,14.72,85.28,0.0
2024,2,MEXICO,ZINACANTEPEC,33,9,24,0,27.27,72.73,0.0
2024,2,MICHOACAN DE OCAMPO,LAZARO CARDENAS,273,168,105,0,61.54,38.46,0.0
2024,2,MICHOACAN DE OCAMPO,MORELIA,256,87,169,0,33.98,66.02,0.0
2024,2,MICHOACAN DE OCAMPO,TARIMBARO,4,3,1,0,75.0,25.0,0.0
2024,2,MICHOACAN DE OCAMPO,URUAPAN,268,37,230,1,13.81,85.82,0.37
2024,2,MORELOS,CUERNAVACA,105,10,95,0,9.52,90.48,0.0
2024,2,MORELOS,EMILIANO ZAPATA,50,13,37,0,26.0,74.0,0.0
2024,2,MORELOS,JIUTEPEC,84,17,65,2,20.24,77.38,2.38
2024,2,MORELOS,TEMIXCO,14,2,12,0,14.29,85.71,0.0
2024,2,MORELOS,TEPOZTLAN,4,1,3,0,25.0,75.0,0.0
2024,2,MORELOS,XOCHITEPEC,10,0,10,0,0.0,100.0,0.0
2024,2,MORELOS,YAUTEPEC,5,2,2,1,40.0,40.0,20.0
2024,2,NAYARIT,TEPIC,251,187,64,0,74.5,25.5,0.0
2024,2,NAYARIT,XALISCO,27,24,3,0,88.89,11.11,0.0
2024,2,NUEVO LEON,APODACA,250,152,97,1,60.8,38.8,0.4
2024,2,NUEVO LEON,GENERAL ESCOBEDO,254,121,129,4,47.64,50.79,1.57
2024,2,NUEVO LEON,GUADALUPE,263,119,142,2,45.25,53.99,0.76
2024,2,NUEVO LEON,MONTERREY,235,68,164,3,28.94,69.79,1.28
2024,2,NUEVO LEON,SAN NICOLAS DE LOS GARZA,236,174,62,0,73.73,26.27,0.0
2024,2,NUEVO LEON,SAN PEDRO GARZA GARCIA,196,164,29,3,83.67,14.8,1.53
2024,2,NUEVO LEON,SANTA CATARINA,253,119,134,0,47.04,52.96,0.0
2024,2,OAXACA,ANIMAS TRUJANO,5,2,3,0,40.0,60.0,0.0
2024,2,OAXACA,OAXACA DE JUAREZ,126,49,77,0,38.89,61.11,0.0
2024,2,OAXACA,SAN AGUSTIN DE LAS JUNTAS,4,2,2,0,50.0,50.0,0.0
2024,2,OAXACA,SAN ANDRES HUAYAPAM,4,0,4,0,0.0,100.0,0.0
2024,2,OAXACA,SAN ANTONIO DE LA CAL,4,3,1,0,75.0,25.0,0.0
2024,2,OAXACA,SAN JACINTO AMILPAS,5,1,4,0,20.0,80.0,0.0
2024,2,OAXACA,SAN LORENZO CACAOTEPEC,3,2,1,0,66.67,33.33,0.0
2024,2,OAXACA,SAN PABLO ETLA,5,3,2,0,60.0,40.0,0.0
2024,2,OAXACA,SAN SEBASTIAN TUTLA,10,3,7,0,30.0,70.0,0.0
2024,2,OAXACA,SANTA CRUZ XOXOCOTLAN,44,13,31,0,29.55,70.45,0.0
2024,2,OAXACA,SANTA LUCIA DEL CAMINO,23,13,10,0,56.52,43.48,0.0
2024,2,OAXACA,SANTA MARIA ATZOMPA,9,1,8,0,11.11,88.89,0.0
2024,2,OAXACA,SANTA MARIA DEL TULE,14,9,5,0,64.29,35.71,0.0
2024,2,OAXACA,SANTO DOMINGO TOMALTEPEC,5,4,1,0,80.0,20.0,0.0
2024,2,OAXACA,TLALIXTAC DE CABRERA,8,1,6,1,12.5,75.0,12.5
2024,2,PUEBLA,AMOZOC,22,4,18,0,18.18,81.82,0.0
2024,2,PUEBLA,CUAUTLANCINGO,9,3,6,0,33.33,66.67,0.0
2024,2,PUEBLA,JUAN C. BONILLA,4,2,2,0,50.0,50.0,0.0
2024,2,PUEBLA,PUEBLA,202,50,152,0,24.75,75.25,0.0
2024,2,PUEBLA,SAN ANDRES CHOLULA,4,1,3,0,25.0,75.0,0.0
2024,2,PUEBLA,SAN PEDRO CHOLULA,15,2,13,0,13.33,86.67,0.0
2024,2,QUERETARO,CORREGIDORA,23,20,3,0,86.96,13.04,0.0
2024,2,QUERETARO,EL MARQUES,15,5,10,0,33.33,66.67,0.0
2024,2,QUERETARO,QUERETARO,221,119,102,0,53.85,46.15,0.0
2024,2,QUINTANA ROO,BENITO JUAREZ,251,58,192,1,23.11,76.49,0.4
2024,2,QUINTANA ROO,OTHON P. BLANCO,271,72,199,0,26.57,73.43,0.0
2024,2,SAN LUIS POTOSI,SAN LUIS POTOSI,183,58,125,0,31.69,68.31,0.0
2024,2,SAN LUIS POTOSI,SOLEDAD DE GRACIANO SANCHEZ,78,27,51,0,34.62,65.38,0.0
2024,2,SINALOA,AHOME,262,212,50,0,80.92,19.08,0.0
2024,2,SINALOA,CULIACAN,259,146,112,1,56.37,43.24,0.39
2024,2,SINALOA,MAZATLAN,258,170,88,0,65.89,34.11,0.0
2024,2,SONORA,CAJEME,269,48,221,0,17.84,82.16,0.0
2024,2,SONORA,HERMOSILLO,260,150,110,0,57.69,42.31,0.0
2024,2,SONORA,NOGALES,275,155,120,0,56.36,43.64,0.0
2024,2,TABASCO,CENTRO,247,60,187,0,24.29,75.71,0.0
2024,2,TABASCO,NACAJUCA,10,2,8,0,20.0,80.0,0.0
2024,2,TAMAULIPAS,ALTAMIRA,75,59,16,0,78.67,21.33,0.0
2024,2,TAMAULIPAS,CIUDAD MADERO,55,45,10,0,81.82,18.18,0.0
2024,2,TAMAULIPAS,NUEVO LAREDO,230,130,98,2,56.52,42.61,0.87
2024,2,TAMAULIPAS,REYNOSA,251,58,192,1,23.11,76.49,0.4
2024,2,TAMAULIPAS,TAMPICO,109,81,28,0,74.31,25.69,0.0
2024,2,TAMAULIPAS,VICTORIA,249,120,125,4,48.19,50.2,1.61
2024,2,TLAXCALA,APETATITLAN DE ANTONIO CARVAJAL,10,2,8,0,20.0,80.0,0.0
2024,2,TLAXCALA,APIZACO,24,6,18,0,25.0,75.0,0.0
2024,2,TLAXCALA,CHIAUTEMPAN,9,4,5,0,44.44,55.56,0.0
2024,2,TLAXCALA,CONTLA DE JUAN CUAMATZI,15,10,5,0,66.67,33.33,0.0
2024,2,TLAXCALA,LA MAGDALENA TLALTELULCO,4,2,2,0,50.0,50.0,0.0
2024,2,TLAXCALA,MAZATECOCHCO DE JOSE MARIA MORELOS,9,8,1,0,88.89,11.11,0.0
2024,2,TLAXCALA,NATIVITAS,5,1,4,0,20.0,80.0,0.0
2024,2,TLAXCALA,PANOTLA,4,1,3,0,25.0,75.0,0.0
2024,2,TLAXCALA,PAPALOTLA DE XICOHTENCATL,15,9,6,0,60.0,40.0,0.0
2024,2,TLAXCALA,SAN FRANCISCO TETLANOHCAN,5,1,4,0,20.0,80.0,0.0
2024,2,TLAXCALA,SAN JERONIMO ZACUALPAN,5,2,3,0,40.0,60.0,0.0
2024,2,TLAXCALA,SAN JUAN HUACTZINCO,9,2,7,0,22.22,77.78,0.0
2024,2,TLAXCALA,SAN LORENZO AXOCOMANITLA,5,2,3,0,40.0,60.0,0.0
2024,2,TLAXCALA,SAN PABLO DEL MONTE,20,7,13,0,35.0,65.0,0.0
2024,2,TLAXCALA,SANTA CRUZ QUILEHTLA,10,6,4,0,60.0,40.0,0.0
2024,2,TLAXCALA,SANTA ISABEL XILOXOXTLA,3,1,2,0,33.33,66.67,0.0
2024,2,TLAXCALA,TEOLOCHOLCO,10,4,6,0,40.0,60.0,0.0
2024,2,TLAXCALA,TETLA DE LA SOLIDARIDAD,34,19,15,0,55.88,44.12,0.0
2024,2,TLAXCALA,TLAXCALA,28,8,20,0,28.57,71.43,0.0
2024,2,TLAXCALA,TOCATLAN,5,4,1,0,80.0,20.0,0.0
2024,2,TLAXCALA,TOTOLAC,9,3,6,0,33.33,66.67,0.0
2024,2,TLAXCALA,TZOMPANTEPEC,9,4,5,0,44.44,55.56,0.0
2024,2,TLAXCALA,XALTOCAN,4,2,2,0,50.0,50.0,0.0
2024,2,TLAXCALA,XICOHTZINCO,5,1,4,0,20.0,80.0,0.0
2024,2,TLAXCALA,YAUHQUEMEHCAN,5,4,1,0,80.0,20.0,0.0
2024,2,TLAXCALA,ZACATELCO,23,6,17,0,26.09,73.91,0.0
2024,2,VERACRUZ DE IGNACIO DE LA LLAVE,BOCA DEL RIO,49,15,34,0,30.61,69.39,0.0
