AÑO,TRIMESTRE,NOM_ENT,NOM_MUN,TOTAL_REGISTROS,TOTAL_SEGUROS,TOTAL_INSEGUROS,TOTAL_NO_RESPONDE,PCT_SEGUROS,PCT_INSEGUROS,PCT_NO_RESPONDE
2022,2,AGUASCALIENTES,AGUASCALIENTES,247,118,129,0,47.77,52.23,0.0
2022,2,AGUASCALIENTES,JESUS MARIA,15,2,13,0,13.33,86.67,0.0
2022,2,BAJA CALIFORNIA,MEXICALI,269,63,206,0,23.42,76.58,0.0
2022,2,BAJA CALIFORNIA,TIJUANA,274,52,221,1,18.98,80.66,0.36
2022,2,BAJA CALIFORNIA SUR,LA PAZ,265,163,102,0,61.51,38.49,0.0
2022,2,BAJA CALIFORNIA SUR,LOS CABOS,257,188,69,0,73.15,26.85,0.0
2022,2,CAMPECHE,CAMPECHE,273,143,129,1,52.38,47.25,0.37
2022,2,CAMPECHE,CARMEN,258,93,165,0,36.05,63.95,0.0
2022,2,CHIAPAS,CHIAPA DE CORZO,20,6,14,0,30.0,70.0,0.0
2022,2,CHIAPAS,TAPACHULA,268,42,226,0,15.67,84.33,0.0
2022,2,CHIAPAS,TUXTLA GUTIERREZ,243,43,200,0,17.7,82.3,0.0
2022,2,CHIHUAHUA,CHIHUAHUA,280,118,162,0,42.14,57.86,0.0
2022,2,CHIHUAHUA,JUAREZ,269,87,180,2,32.34,66.91,0.74
2022,2,CIUDAD DE MEXICO,ALVARO OBREGON,271,68,203,0,25.09,74.91,0.0
2022,2,CIUDAD DE MEXICO,AZCAPOTZALCO,273,71,202,0,26.01,73.99,0.0
2022,2,CIUDAD DE MEXICO,BENITO JUAREZ,260,193,67,0,74.23,25.77,0.0
2022,2,CIUDAD DE MEXICO,COYOACAN,272,120,152,0,44.12,55.88,0.0
2022,2,CIUDAD DE MEXICO,CUAJIMALPA DE MORELOS,263,159,98,6,60.46,37.26,2.28
2022,2,CIUDAD DE MEXICO,CUAUHTEMOC,261,83,177,1,31.8,67.82,0.38
2022,2,CIUDAD DE MEXICO,GUSTAVO A. MADERO,267,99,167,1,37.08,62.55,0.37
2022,2,CIUDAD DE MEXICO,IZTACALCO,262,74,187,1,28.24,71.37,0.38
2022,2,CIUDAD DE MEXICO,IZTAPALAPA,271,81,189,1,29.89,69.74,0.37
2022,2,CIUDAD DE MEXICO,LA MAGDALENA CONTRERAS,263,110,153,0,41.83,58.17,0.0
2022,2,CIUDAD DE MEXICO,MIGUEL HIDALGO,259,151,107,1,58.3,41.31,0.39
2022,2,CIUDAD DE MEXICO,MILPA ALTA,274,115,156,3,41.97,56.93,1.09
2022,2,CIUDAD DE MEXICO,TLAHUAC,261,67,193,1,25.67,73.95,0.38
2022,2,CIUDAD DE MEXICO,TLALPAN,267,94,173,0,35.21,64.79,0.0
2022,2,CIUDAD DE MEXICO,VENUSTIANO CARRANZA,276,109,167,0,39.49,60.51,0.0
2022,2,CIUDAD DE MEXICO,XOCHIMILCO,265,51,214,0,19.25,80.75,0.0
2022,2,COAHUILA DE ZARAGOZA,MATAMOROS,18,10,8,0,55.56,44.44,0.0
2022,2,COAHUILA DE ZARAGOZA,NAVA,10,6,4,0,60.0,40.0,0.0
2022,2,COAHUILA DE ZARAGOZA,PIEDRAS NEGRAS,252,183,69,0,72.62,27.38,0.0
2022,2,COAHUILA DE ZARAGOZA,RAMOS ARIZPE,22,17,5,0,77.27,22.73,0.0
2022,2,COAHUILA DE ZARAGOZA,SALTILLO,235,166,69,0,70.64,29.36,0.0
2022,2,COAHUILA DE ZARAGOZA,TORREON,148,87,60,1,58.78,40.54,0.68
2022,2,COLIMA,COLIMA,97,9,88,0,9.28,90.72,0.0
2022,2,COLIMA,MANZANILLO,261,80,181,0,30.65,69.35,0.0
2022,2,COLIMA,VILLA DE ALVAREZ,162,20,141,1,12.35,87.04,0.62
2022,2,DURANGO,DURANGO,264,144,120,0,54.55,45.45,0.0
2022,2,DURANGO,GOMEZ PALACIO,78,36,42,0,46.15,53.85,0.0
2022,2,DURANGO,LERDO,18,13,5,0,72.22,27.78,0.0
2022,2,GUANAJUATO,GUANAJUATO,273,85,188,0,31.14,68.86,0.0
2022,2,GUANAJUATO,IRAPUATO,275,28,246,1,10.18,89.45,0.36
2022,2,GUANAJUATO,LEON,253,43,209,1,17.0,82.61,0.4
2022,2,GUANAJUATO,PURISIMA DEL RINCON,5,1,4,0,20.0,80.0,0.0
2022,2,GUANAJUATO,SAN FRANCISCO DEL RINCON,18,2,16,0,11.11,88.89,0.0
2022,2,GUERRERO,ACAPULCO DE JUAREZ,244,54,190,0,22.13,77.87,0.0
2022,2,GUERRERO,CHILPANCINGO DE LOS BRAVO,262,45,217,0,17.18,82.82,0.0
