UPM,PRO_VIV,VIV_SEL,CVE_ENT,NOM_ENT,CVE_MUN,NOM_MUN,LOC,CD,PER,R_DEF,H_MUD,S_MUD,TIPO_CUEST,N_ENT,AP1_1,AP1_2,AP2_1,AP2_2,AP2_3,AP2_4,FAC_VIV,DOMINIO,EST,UPM_DIS,EST_DIS
101256,24,5,1,Aguascalientes,1,Aguascalientes,1,1,119,1,0,0,-,3,1,2,5,1,,,817,U,4,180,970
101263,22,1,1,Aguascalientes,1,Aguascalientes,1,1,119,1,0,0,-,3,1,2,8,2,2,3,937,U,2,190,950
101263,42,2,1,Aguascalientes,1,Aguascalientes,1,1,119,1,0,0,-,3,1,2,5,1,,,937,U,2,190,950
101263,64,3,1,Aguascalientes,1,Aguascalientes,1,1,119,1,0,0,-,3,1,2,8,1,,,937,U,2,190,950
101263,83,4,1,Aguascalientes,1,Aguascalientes,1,1,119,1,0,0,-,3,1,2,5,1,,,937,U,2,190,950
101263,109,5,1,Aguascalientes,1,Aguascalientes,1,1,119,1,0,1,-,3,1,2,3,1,,,937,U,2,190,950
101273,23,1,1,Aguascalientes,1,Aguascalientes,1,1,119,1,0,0,-,5,1,2,4,1,,,999,U,3,200,960
101273,47,2,1,Aguascalientes,1,Aguascalientes,1,1,119,1,1,1,-,5,1,2,4,1,,,999,U,3,200,960
101273,17,3,1,Aguascalientes,1,Aguascalientes,1,1,119,1,0,0,-,5,1,2,6,1,,,999,U,3,200,960
101273,71,4,1,Aguascalientes,1,Aguascalientes,1,1,119,1,1,1,-,5,1,2,1,1,,,999,U,3,200,960
101273,90,5,1,Aguascalientes,1,Aguascalientes,1,1,119,1,0,0,-,5,1,2,1,1,,,999,U,3,200,960
101283,3,1,1,Aguascalientes,1,Aguascalientes,1,1,119,1,0,0,-,1,2,2,6,1,,,758,U,3,210,960
101283,69,2,1,Aguascalientes,1,Aguascalientes,1,1,119,1,0,0,-,1,2,2,5,1,,,758,U,3,210,960
101283,109,3,1,Aguascalientes,1,Aguascalientes,1,1,119,1,0,0,-,1,2,2,1,1,,,758,U,3,210,960
101283,126,4,1,Aguascalientes,1,Aguascalientes,1,1,119,1,0,0,-,1,2,2,1,1,,,758,U,3,210,960
101283,163,5,1,Aguascalientes,1,Aguascalientes,1,1,119,1,0,0,-,1,1,2,4,1,,,758,U,3,210,960
101295,2,1,1,Aguascalientes,1,Aguascalientes,1,1,119,1,0,0,-,5,2,2,4,1,,,998,U,3,220,960
101295,22,2,1,Aguascalientes,1,Aguascalientes,1,1,119,1,0,0,-,5,1,2,3,1,,,998,U,3,220,960
101295,42,3,1,Aguascalientes,1,Aguascalientes,1,1,119,1,0,0,-,5,1,2,5,1,,,998,U,3,220,960
101295,61,4,1,Aguascalientes,1,Aguascalientes,1,1,119,1,0,0,-,5,1,2,4,1,,,998,U,3,220,960
101295,82,5,1,Aguascalientes,1,Aguascalientes,1,1,119,1,0,0,-,5,1,2,2,1,,,998,U,3,220,960
101298,18,1,1,Aguascalientes,1,Aguascalientes,1,1,119,1,0,0,-,5,2,2,4,1,,,934,U,3,230,960
101298,47,2,1,Aguascalientes,1,Aguascalientes,1,1,119,1,0,0,-,5,2,2,2,1,,,934,U,3,230,960
101298,100,3,1,Aguascalientes,1,Aguascalientes,1,1,119,1,0,0,-,5,2,2,2,1,,,934,U,3,230,960
101298,118,4,1,Aguascalientes,1,Aguascalientes,1,1,119,1,1,1,-,5,2,2,2,1,,,934,U,3,230,960
101298,147,5,1,Aguascalientes,1,Aguascalientes,1,1,119,1,0,0,-,5,1,2,4,1,,,934,U,3,230,960
101347,27,1,1,Aguascalientes,1,Aguascalientes,1,1,119,1,0,0,-,2,1,2,2,1,,,1005,U,3,240,960
101347,82,3,1,Aguascalientes,1,Aguascalientes,1,1,119,1,0,0,-,2,2,2,3,1,,,1005,U,3,240,960
101347,111,4,1,Aguascalientes,1,Aguascalientes,1,1,119,1,0,0,-,2,2,2,5,1,,,1005,U,3,240,960
101347,140,5,1,Aguascalientes,1,Aguascalientes,1,1,119,1,0,0,-,2,1,2,4,1,,,1005,U,3,240,960
101363,116,1,1,Aguascalientes,1,Aguascalientes,1,1,119,1,0,0,-,1,1,2,2,1,,,918,U,3,250,960
101363,144,2,1,Aguascalientes,1,Aguascalientes,1,1,119,1,0,0,-,1,1,2,6,1,,,918,U,3,250,960
101363,83,3,1,Aguascalientes,1,Aguascalientes,1,1,119,1,0,0,-,1,1,2,4,1,,,918,U,3,250,960
101363,9,4,1,Aguascalientes,1,Aguascalientes,1,1,119,1,0,0,-,1,1,2,6,1,,,918,U,3,250,960
101363,37,5,1,Aguascalientes,1,Aguascalientes,1,1,119,1,0,0,-,1,1,2,3,1,,,918,U,3,250,960
101365,22,1,1,Aguascalientes,1,Aguascalientes,1,1,119,1,0,0,-,1,1,2,5,1,,,1019,U,3,260,960
101365,46,2,1,Aguascalientes,1,Aguascalientes,1,1,119,1,0,0,-,1,1,2,2,1,,,1019,U,3,260,960
101365,70,3,1,Aguascalientes,1,Aguascalientes,1,1,119,1,0,0,-,1,1,2,3,1,,,1019,U,3,260,960
101365,93,4,1,Aguascalientes,1,Aguascalientes,1,1,119,1,0,0,-,1,1,2,2,1,,,1019,U,3,260,960
101373,66,1,1,Aguascalientes,1,Aguascalientes,1,1,119,1,0,0,-,2,1,2,4,1,,,974,U,3,270,960
101373,88,2,1,Aguascalientes,1,Aguascalientes,1,1,119,1,0,0,-,2,1,2,6,1,,,974,U,3,270,960
101373,112,3,1,Aguascalientes,1,Aguascalientes,1,1,119,1,0,0,-,2,1,2,1,1,,,974,U,3,270,960
101373,13,4,1,Aguascalientes,1,Aguascalientes,1,1,119,1,0,0,-,2,1,2,5,1,,,974,U,3,270,960
101373,39,5,1,Aguascalientes,1,Aguascalientes,1,1,119,1,0,0,-,2,1,2,2,1,,,974,U,3,270,960
101374,9,1,1,Aguascalientes,1,Aguascalientes,1,1,119,1,0,0,-,5,1,2,3,1,,,1028,U,3,280,960
101374,34,2,1,Aguascalientes,1,Aguascalientes,1,1,119,1,0,0,-,5,1,2,4,1,,,1028,U,3,280,960
101374,58,3,1,Aguascalientes,1,Aguascalientes,1,1,119,1,0,0,-,5,1,2,1,1,,,1028,U,3,280,960
101374,85,4,1,Aguascalientes,1,Aguascalientes,1,1,119,1,0,0,-,5,1,2,4,1,,,1028,U,3,280,960
101374,109,5,1,Aguascalientes,1,Aguascalientes,1,1,119,1,0,0,-,5,1,2,3,1,,,1028,U,3,280,960
101406,51,2,1,Aguascalientes,1,Aguascalientes,1,1,119,1,0,2,-,5,1,2,6,1,,,912,U,3,290,960
101406,106,4,1,Aguascalientes,1,Aguascalientes,1,1,119,1,0,0,-,5,1,2,3,1,,,912,U,3,290,960
101406,132,5,1,Aguascalientes,1,Aguascalientes,1,1,119,1,0,0,-,5,1,2,7,1,,,912,U,3,290,960
101420,99,1,1,Aguascalientes,1,Aguascalientes,1,1,119,1,0,0,-,1,1,2,4,1,,,802,U,4,300,970
101420,62,5,1,Aguascalientes,1,Aguascalientes,1,1,119,1,0,0,-,1,1,2,5,1,,,802,U,4,300,970
101476,94,1,1,Aguascalientes,1,Aguascalientes,1,1,119,1,0,0,-,3,1,2,5,2,2,3,1002,U,3,310,960
101476,117,2,1,Aguascalientes,1,Aguascalientes,1,1,119,1,0,0,-,3,1,2,2,1,,,1002,U,3,310,960
