NOM_ENT,NOM_MUN,TOTAL_REGISTROS,TOTAL_SEGUROS,TOTAL_INSEGUROS,TOTAL_NO_RESPONDE,PCT_SEGUROS,PCT_INSEGUROS,PCT_NO_RESPONDE,AÑO,TRIMESTRE
YUCATAN,KANASIN,14,7,7,0,50.0,50.0,0.0,2021,Q1
YUCATAN,MERIDA,215,159,56,0,73.95,26.05,0.0,2021,Q1
YUCATAN,PROGRESO,23,11,12,0,47.83,52.17,0.0,2021,Q1
YUCATAN,UMAN,13,7,6,0,53.85,46.15,0.0,2021,Q1
