AÑO,TRIMESTRE,NOM_ENT,NOM_MUN,NOM_CD,TOTAL_REGISTROS,TOTAL_SEGUROS,TOTAL_INSEGUROS,TOTAL_NO_RESPONDE,PCT_SEGUROS,PCT_INSEGUROS,PCT_NO_RESPONDE
2021,4,"Oaxaca","San Agustin Yatareni","Oaxaca",5,2,3,0,40.0,60.0,0.0
2021,4,"Oaxaca","San Agustin de las Juntas","Oaxaca",8,4,3,1,50.0,37.5,12.5
2021,4,"Oaxaca","San Antonio de la Cal","Oaxaca",5,5,0,0,100.0,0.0,0.0
2021,4,"Oaxaca","San Pablo Etla","Oaxaca",4,4,0,0,100.0,0.0,0.0
2021,4,"Oaxaca","San Sebastian Tutla","Oaxaca",15,8,7,0,53.33,46.67,0.0
2021,4,"Oaxaca","Santa Cruz Amilpas","Oaxaca",8,6,2,0,75.0,25.0,0.0
2021,4,"Oaxaca","Santa Cruz Xoxocotlan","Oaxaca",43,33,10,0,76.74,23.26,0.0
2021,4,"Oaxaca","Santa Lucia del Camino","Oaxaca",25,13,12,0,52.0,48.0,0.0
2021,4,"Oaxaca","Santa Maria Atzompa","Oaxaca",7,3,4,0,42.86,57.14,0.0
2021,4,"Oaxaca","Santa Maria del Tule","Oaxaca",4,3,1,0,75.0,25.0,0.0
2021,4,"Oaxaca","Tlalixtac de Cabrera","Oaxaca",5,4,1,0,80.0,20.0,0.0
2021,4,"Puebla","Amozoc","Puebla",16,15,1,0,93.75,6.25,0.0
2021,4,"Puebla","Cuautlancingo","Puebla",10,7,3,0,70.0,30.0,0.0
2021,4,"Puebla","Juan C. Bonilla","Puebla",5,4,1,0,80.0,20.0,0.0
2021,4,"Puebla","Puebla","Puebla",204,168,36,0,82.35,17.65,0.0
2021,4,"Puebla","San Andres Cholula","Puebla",5,4,1,0,80.0,20.0,0.0
2021,4,"Puebla","San Pedro Cholula","Puebla",21,14,7,0,66.67,33.33,0.0
2021,4,"Queretaro","Corregidora","Queretaro",42,12,30,0,28.57,71.43,0.0
2021,4,"Queretaro","Queretaro","Queretaro",217,96,121,0,44.24,55.76,0.0
2021,4,"Quintana Roo","Benito Juarez","Cancun",257,216,41,0,84.05,15.95,0.0
2021,4,"Quintana Roo","Othon P. Blanco","Chetumal",266,176,89,1,66.17,33.46,0.38
2021,4,"San Luis Potosi","San Luis Potosi","San Luis Potosi",196,159,36,1,81.12,18.37,0.51
2021,4,"San Luis Potosi","Soledad de Graciano Sanchez","San Luis Potosi",82,71,11,0,86.59,13.41,0.0
2021,4,"Sinaloa","Ahome","Los Mochis",255,74,179,2,29.02,70.2,0.78
2021,4,"Sinaloa","Culiacan","Culiacan",257,143,107,7,55.64,41.63,2.72
2021,4,"Sinaloa","Mazatlan","Mazatlan",258,124,131,3,48.06,50.78,1.16
2021,4,"Sonora","Cajeme","Ciudad Obregón",259,245,14,0,94.59,5.41,0.0
2021,4,"Sonora","Hermosillo","Hermosillo",262,161,101,0,61.45,38.55,0.0
2021,4,"Sonora","Nogales","Nogales",259,147,112,0,56.76,43.24,0.0
2021,4,"Tabasco","Centro","Villahermosa",235,184,51,0,78.3,21.7,0.0
2021,4,"Tabasco","Nacajuca","Villahermosa",19,16,3,0,84.21,15.79,0.0
2021,4,"Tamaulipas","Altamira","Tampico",69,21,48,0,30.43,69.57,0.0
2021,4,"Tamaulipas","Ciudad Madero","Tampico",73,19,54,0,26.03,73.97,0.0
2021,4,"Tamaulipas","Nuevo Laredo","Nuevo Laredo",245,171,74,0,69.8,30.2,0.0
2021,4,"Tamaulipas","Reynosa","Reynosa",232,173,59,0,74.57,25.43,0.0
2021,4,"Tamaulipas","Tampico","Tampico",97,21,76,0,21.65,78.35,0.0
2021,4,"Tamaulipas","Victoria","Ciudad Victoria",259,148,111,0,57.14,42.86,0.0
2021,4,"Tlaxcala","Apetatitlan de Antonio Carvajal","Tlaxcala",15,6,9,0,40.0,60.0,0.0
2021,4,"Tlaxcala","Apizaco","Tlaxcala",26,22,4,0,84.62,15.38,0.0
2021,4,"Tlaxcala","Chiautempan","Tlaxcala",10,5,5,0,50.0,50.0,0.0
2021,4,"Tlaxcala","Contla de Juan Cuamatzi","Tlaxcala",14,6,8,0,42.86,57.14,0.0
2021,4,"Tlaxcala","Mazatecochco de Jose Maria Morelos","Tlaxcala",10,5,5,0,50.0,50.0,0.0
2021,4,"Tlaxcala","Nativitas","Tlaxcala",5,5,0,0,100.0,0.0,0.0
2021,4,"Tlaxcala","Panotla","Tlaxcala",4,1,3,0,25.0,75.0,0.0
2021,4,"Tlaxcala","Papalotla de Xicohtencatl","Tlaxcala",25,7,18,0,28.0,72.0,0.0
2021,4,"Tlaxcala","San Damian Texoloc","Tlaxcala",5,3,2,0,60.0,40.0,0.0
2021,4,"Tlaxcala","San Francisco Tetlanohcan","Tlaxcala",5,3,2,0,60.0,40.0,0.0
2021,4,"Tlaxcala","San Jeronimo Zacualpan","Tlaxcala",5,3,2,0,60.0,40.0,0.0
2021,4,"Tlaxcala","San Lorenzo Axocomanitla","Tlaxcala",4,2,2,0,50.0,50.0,0.0
2021,4,"Tlaxcala","San Pablo del Monte","Tlaxcala",15,10,5,0,66.67,33.33,0.0
2021,4,"Tlaxcala","Santa Cruz Quilehtla","Tlaxcala",5,1,4,0,20.0,80.0,0.0
2021,4,"Tlaxcala","Santa Isabel Xiloxoxtla","Tlaxcala",8,2,6,0,25.0,75.0,0.0
2021,4,"Tlaxcala","Teolocholco","Tlaxcala",4,0,4,0,0.0,100.0,0.0
2021,4,"Tlaxcala","Tetla de la Solidaridad","Tlaxcala",32,16,16,0,50.0,50.0,0.0
2021,4,"Tlaxcala","Tlaxcala","Tlaxcala",31,13,18,0,41.94,58.06,0.0
2021,4,"Tlaxcala","Tocatlan","Tlaxcala",5,0,5,0,0.0,100.0,0.0
2021,4,"Tlaxcala","Totolac","Tlaxcala",3,0,3,0,0.0,100.0,0.0
2021,4,"Tlaxcala","Xaloztoc","Tlaxcala",10,9,1,0,90.0,10.0,0.0
2021,4,"Tlaxcala","Yauhquemehcan","Tlaxcala",7,4,3,0,57.14,42.86,0.0
2021,4,"Tlaxcala","Zacatelco","Tlaxcala",17,11,6,0,64.71,35.29,0.0
2021,4,"Veracruz de Ignacio de la Llave","Boca del Rio","Veracruz",73,35,38,0,47.95,52.05,0.0
2021,4,"Veracruz de Ignacio de la Llave","Coatzacoalcos","Coatzacoalcos",225,193,32,0,85.78,14.22,0.0
2021,4,"Veracruz de Ignacio de la Llave","Cosoleacaque","Coatzacoalcos",4,3,1,0,75.0,25.0,0.0
2021,4,"Veracruz de Ignacio de la Llave","Panuco","Tampico",5,1,4,0,20.0,80.0,0.0
2021,4,"Veracruz de Ignacio de la Llave","Pueblo Viejo","Tampico",17,4,13,0,23.53,76.47,0.0
2021,4,"Veracruz de Ignacio de la Llave","Veracruz","Veracruz",177,124,53,0,70.06,29.94,0.0
2021,4,"Veracruz de Ignacio de la Llave","Xalapa","Xalapa",241,146,93,2,60.58,38.59,0.83
2021,4,"Yucatan","Kanasin","Merida",19,10,9,0,52.63,47.37,0.0
2021,4,"Yucatan","Merida","Merida",219,54,165,0,24.66,75.34,0.0
2021,4,"Yucatan","Progreso","Merida",20,8,12,0,40.0,60.0,0.0
2021,4,"Yucatan","Uman","Merida",10,4,6,0,40.0,60.0,0.0
2021,4,"Zacatecas","Fresnillo","Fresnillo",281,272,9,0,96.8,3.2,0.0
2021,4,"Zacatecas","Guadalupe","Zacatecas",121,108,13,0,89.26,10.74,0.0
2021,4,"Zacatecas","Zacatecas","Zacatecas",141,129,12,0,91.49,8.51,0.0
2022,1,Aguascalientes,Aguascalientes,Aguascalientes,246,118,127,1,47.97,51.63,0.41
2022,1,Aguascalientes,Jesus Maria,Aguascalientes,15,11,4,0,73.33,26.67,0.0
2022,1,Baja California,Mexicali,Mexicali,267,185,82,0,69.29,30.71,0.0
2022,1,Baja California,Tijuana,Tijuana,271,214,57,0,78.97,21.03,0.0
2022,1,Baja California Sur,La Paz,La Paz,263,86,176,1,32.7,66.92,0.38
2022,1,Baja California Sur,Los Cabos,Los Cabos,256,69,185,2,26.95,72.27,0.78
2022,1,Campeche,Campeche,Campeche,272,111,160,1,40.81,58.82,0.37
2022,1,Campeche,Carmen,Ciudad del Carmen,256,166,89,1,64.84,34.77,0.39
2022,1,Chiapas,Chiapa de Corzo,Tuxtla Gutierrez,21,12,9,0,57.14,42.86,0.0
2022,1,Chiapas,Tapachula,Tapachula,264,200,64,0,75.76,24.24,0.0
2022,1,Chiapas,Tuxtla Gutierrez,Tuxtla Gutierrez,244,191,52,1,78.28,21.31,0.41
2022,1,Chihuahua,Chihuahua,Chihuahua,265,140,125,0,52.83,47.17,0.0
2022,1,Chihuahua,Juarez,Ciudad Juarez,260,190,68,2,73.08,26.15,0.77
2022,1,Ciudad de Mexico,Alvaro Obregon,Alvaro Obregon,268,189,78,1,70.52,29.1,0.37
2022,1,Ciudad de Mexico,Azcapotzalco,Azcapotzalco,278,232,45,1,83.45,16.19,0.36
2022,1,Ciudad de Mexico,Benito Juarez,Benito Juarez,262,67,195,0,25.57,74.43,0.0
2022,1,Ciudad de Mexico,Coyoacan,Coyoacan,274,146,128,0,53.28,46.72,0.0
2022,1,Ciudad de Mexico,Cuajimalpa de Morelos,Cuajimalpa de Morelos,258,107,150,1,41.47,58.14,0.39
2022,1,Ciudad de Mexico,Cuauhtemoc,Cuauhtemoc,262,169,93,0,64.5,35.5,0.0
2022,1,Ciudad de Mexico,Gustavo A. Madero,Gustavo A. Madero,277,189,86,2,68.23,31.05,0.72
2022,1,Ciudad de Mexico,Iztacalco,Iztacalco,269,182,87,0,67.66,32.34,0.0
2022,1,Ciudad de Mexico,Iztapalapa,Iztapalapa,281,220,60,1,78.29,21.35,0.36
2022,1,Ciudad de Mexico,La Magdalena Contreras,La Magdalena Contreras,272,176,96,0,64.71,35.29,0.0
2022,1,Ciudad de Mexico,Miguel Hidalgo,Miguel Hidalgo,261,152,108,1,58.24,41.38,0.38
2022,1,Ciudad de Mexico,Milpa Alta,Milpa Alta,271,136,134,1,50.18,49.45,0.37
2022,1,Ciudad de Mexico,Tlahuac,Tlahuac,258,182,75,1,70.54,29.07,0.39
2022,1,Ciudad de Mexico,Tlalpan,Tlalpan,268,170,98,0,63.43,36.57,0.0
2022,1,Ciudad de Mexico,Venustiano Carranza,Venustiano Carranza,263,162,101,0,61.6,38.4,0.0
2022,1,Ciudad de Mexico,Xochimilco,Xochimilco,265,197,67,1,74.34,25.28,0.38
2022,1,Coahuila de Zaragoza,Matamoros,La Laguna,19,10,9,0,52.63,47.37,0.0
2022,1,Coahuila de Zaragoza,Nava,Piedras Negras,9,3,6,0,33.33,66.67,0.0
2022,1,Coahuila de Zaragoza,Piedras Negras,Piedras Negras,258,56,202,0,21.71,78.29,0.0
2022,1,Coahuila de Zaragoza,Ramos Arizpe,Saltillo,24,6,18,0,25.0,75.0,0.0
2022,1,Coahuila de Zaragoza,Saltillo,Saltillo,237,53,184,0,22.36,77.64,0.0
2022,1,Coahuila de Zaragoza,Torreon,La Laguna,145,66,78,1,45.52,53.79,0.69
2022,1,Colima,Colima,Colima,98,82,16,0,83.67,16.33,0.0
2022,1,Colima,Manzanillo,Manzanillo,256,191,65,0,74.61,25.39,0.0
2022,1,Colima,Villa de alvarez,Colima,161,144,17,0,89.44,10.56,0.0
2022,1,Durango,Durango,Durango,240,100,138,2,41.67,57.5,0.83
2022,1,Durango,Gomez Palacio,La Laguna,81,39,42,0,48.15,51.85,0.0
2022,1,Durango,Lerdo,La Laguna,17,8,9,0,47.06,52.94,0.0
2022,1,Guanajuato,Guanajuato,Guanajuato,279,185,94,0,66.31,33.69,0.0
2022,1,Guanajuato,Irapuato,Irapuato,277,241,34,2,87.0,12.27,0.72
2022,1,Guanajuato,Leon,Leon,255,206,49,0,80.78,19.22,0.0
2022,1,Guanajuato,Purisima del Rincon,Leon,5,4,1,0,80.0,20.0,0.0
2022,1,Guanajuato,San Francisco del Rincon,Leon,19,17,2,0,89.47,10.53,0.0
2022,1,Guerrero,Acapulco de Juarez,Acapulco,222,170,51,1,76.58,22.97,0.45
2022,1,Guerrero,Chilpancingo de los Bravo,Chilpancingo de los Bravo,252,198,54,0,78.57,21.43,0.0
2022,1,Guerrero,Zihuatanejo de Azueta,Ixtapa-Zihuatanejo,261,146,115,0,55.94,44.06,0.0
2022,1,Hidalgo,Mineral de la Reforma,Pachuca,66,33,33,0,50.0,50.0,0.0
2022,1,Hidalgo,Pachuca de Soto,Pachuca,178,94,84,0,52.81,47.19,0.0
2022,1,Jalisco,Guadalajara,Guadalajara,257,223,34,0,86.77,13.23,0.0
2022,1,Jalisco,Puerto Vallarta,Puerto Vallarta,257,68,189,0,26.46,73.54,0.0
2022,1,Jalisco,San Pedro Tlaquepaque,San Pedro Tlaquepaque,260,178,82,0,68.46,31.54,0.0
2022,1,Jalisco,Tlajomulco de ZuÃ±iga,Tlajomulco de ZuÃ±iga,258,176,82,0,68.22,31.78,0.0
2022,1,Jalisco,Tonala,Tonala,257,190,66,1,73.93,25.68,0.39
2022,1,Jalisco,Zapopan,Zapopan,257,161,95,1,62.65,36.96,0.39
2022,1,Mexico,Almoloya de Juarez,Toluca,5,5,0,0,100.0,0.0,0.0
2022,1,Mexico,Atizapan de Zaragoza,Atizapan de Zaragoza,263,162,101,0,61.6,38.4,0.0
2022,1,Mexico,Chimalhuacan,Chimalhuacan,265,199,65,1,75.09,24.53,0.38
2022,1,Mexico,Cuautitlan Izcalli,Cuautitlan Izcalli,270,238,32,0,88.15,11.85,0.0
2022,1,Mexico,Ecatepec de Morelos,Ecatepec de Morelos,263,230,33,0,87.45,12.55,0.0
2022,1,Mexico,Lerma,Toluca,9,5,4,0,55.56,44.44,0.0
2022,1,Mexico,Metepec,Toluca,38,27,11,0,71.05,28.95,0.0
2022,1,Mexico,Naucalpan de Juarez,Naucalpan de Juarez,261,218,42,1,83.52,16.09,0.38
2022,1,Mexico,Nezahualcoyotl,Ciudad Nezahualcoyotl,279,197,81,1,70.61,29.03,0.36
2022,1,Mexico,San Mateo Atenco,Toluca,19,14,5,0,73.68,26.32,0.0
2022,1,Mexico,Tlalnepantla de Baz,Tlalnepantla de Baz,273,218,55,0,79.85,20.15,0.0
2022,1,Mexico,Toluca,Toluca,166,143,23,0,86.14,13.86,0.0
2022,1,Mexico,Zinacantepec,Toluca,30,26,4,0,86.67,13.33,0.0
2022,1,Michoacan de Ocampo,Lazaro Cardenas,Lazaro Cardenas,262,123,136,3,46.95,51.91,1.15
2022,1,Michoacan de Ocampo,Morelia,Morelia,265,199,65,1,75.09,24.53,0.38
2022,1,Michoacan de Ocampo,Uruapan,Uruapan,270,239,31,0,88.52,11.48,0.0
2022,1,Morelos,Cuernavaca,Cuernavaca,119,102,16,1,85.71,13.45,0.84
2022,1,Morelos,Emiliano Zapata,Cuernavaca,35,26,9,0,74.29,25.71,0.0
2022,1,Morelos,Jiutepec,Cuernavaca,62,45,17,0,72.58,27.42,0.0
2022,1,Morelos,Temixco,Cuernavaca,26,23,3,0,88.46,11.54,0.0
2022,1,Morelos,Xochitepec,Cuernavaca,10,8,2,0,80.0,20.0,0.0
2022,1,Nayarit,Tepic,Tepic,255,107,148,0,41.96,58.04,0.0
2022,1,Nayarit,Xalisco,Tepic,26,5,21,0,19.23,80.77,0.0
2022,1,Nuevo Leon,Apodaca,Apodaca,262,104,158,0,39.69,60.31,0.0
2022,1,Nuevo Leon,General Escobedo,Gral. Escobedo,266,156,109,1,58.65,40.98,0.38
2022,1,Nuevo Leon,Guadalupe,Guadalupe,260,141,119,0,54.23,45.77,0.0
2022,1,Nuevo Leon,Monterrey,Monterrey,250,175,74,1,70.0,29.6,0.4
2022,1,Nuevo Leon,San Nicolas de los Garza,San Nicolas de los Garza,248,66,181,1,26.61,72.98,0.4
2022,1,Nuevo Leon,San Pedro Garza Garcia,San Pedro Garza Garcia,240,29,211,0,12.08,87.92,0.0
2022,1,Nuevo Leon,Santa Catarina,Santa Catarina,263,157,105,1,59.7,39.92,0.38
2022,1,Oaxaca,Animas Trujano,Oaxaca,5,2,3,0,40.0,60.0,0.0
2022,1,Oaxaca,Oaxaca de Juarez,Oaxaca,139,105,33,1,75.54,23.74,0.72
2022,1,Oaxaca,San Agustin Yatareni,Oaxaca,5,2,3,0,40.0,60.0,0.0
2022,1,Oaxaca,San Agustin de las Juntas,Oaxaca,8,5,3,0,62.5,37.5,0.0
2022,1,Oaxaca,San Andres Huayapam,Oaxaca,5,3,2,0,60.0,40.0,0.0
2022,1,Oaxaca,San Antonio de la Cal,Oaxaca,5,4,1,0,80.0,20.0,0.0
2022,1,Oaxaca,San Pablo Etla,Oaxaca,5,4,1,0,80.0,20.0,0.0
2022,1,Oaxaca,San Sebastian Tutla,Oaxaca,10,6,4,0,60.0,40.0,0.0
2022,1,Oaxaca,Santa Cruz Amilpas,Oaxaca,9,5,4,0,55.56,44.44,0.0
2022,1,Oaxaca,Santa Cruz Xoxocotlan,Oaxaca,40,32,8,0,80.0,20.0,0.0
2022,1,Oaxaca,Santa Lucia del Camino,Oaxaca,21,10,11,0,47.62,52.38,0.0
2022,1,Oaxaca,Santa Maria Atzompa,Oaxaca,7,2,5,0,28.57,71.43,0.0
2022,1,Oaxaca,Santa Maria del Tule,Oaxaca,10,7,3,0,70.0,30.0,0.0
2022,1,Oaxaca,Tlalixtac de Cabrera,Oaxaca,5,5,0,0,100.0,0.0,0.0
2022,1,Puebla,Amozoc,Puebla,18,15,3,0,83.33,16.67,0.0
2022,1,Puebla,Cuautlancingo,Puebla,10,8,2,0,80.0,20.0,0.0
2022,1,Puebla,Juan C. Bonilla,Puebla,5,2,3,0,40.0,60.0,0.0
2022,1,Puebla,Puebla,Puebla,202,154,48,0,76.24,23.76,0.0
2022,1,Puebla,San Andres Cholula,Puebla,5,5,0,0,100.0,0.0,0.0
2022,1,Puebla,San Pedro Cholula,Puebla,21,11,10,0,52.38,47.62,0.0
2022,1,Queretaro,Corregidora,Queretaro,44,17,27,0,38.64,61.36,0.0
2022,1,Queretaro,Queretaro,Queretaro,213,114,98,1,53.52,46.01,0.47
2022,1,Quintana Roo,Benito Juarez,Cancun,256,210,46,0,82.03,17.97,0.0
2022,1,Quintana Roo,Othon P. Blanco,Chetumal,272,156,116,0,57.35,42.65,0.0
2022,1,San Luis Potosi,San Luis Potosi,San Luis Potosi,197,156,41,0,79.19,20.81,0.0
2022,1,San Luis Potosi,Soledad de Graciano Sanchez,San Luis Potosi,76,56,20,0,73.68,26.32,0.0
2022,1,Sinaloa,Ahome,Los Mochis,257,73,184,0,28.4,71.6,0.0
2022,1,Sinaloa,Culiacan,Culiacan,257,143,113,1,55.64,43.97,0.39
2022,1,Sinaloa,Mazatlan,Mazatlan,255,106,146,3,41.57,57.25,1.18
2022,1,Sonora,Cajeme,Ciudad Obregon,261,245,16,0,93.87,6.13,0.0
2022,1,Sonora,Hermosillo,Hermosillo,267,157,110,0,58.8,41.2,0.0
2022,1,Sonora,Nogales,Nogales,267,138,128,1,51.69,47.94,0.37
2022,1,Tabasco,Centro,Villahermosa,241,176,65,0,73.03,26.97,0.0
2022,1,Tabasco,Nacajuca,Villahermosa,19,14,5,0,73.68,26.32,0.0
2022,1,Tamaulipas,Altamira,Tampico,65,11,54,0,16.92,83.08,0.0
2022,1,Tamaulipas,Ciudad Madero,Tampico,75,11,64,0,14.67,85.33,0.0
2022,1,Tamaulipas,Nuevo Laredo,Nuevo Laredo,248,164,83,1,66.13,33.47,0.4
2022,1,Tamaulipas,Reynosa,Reynosa,225,191,34,0,84.89,15.11,0.0
2022,1,Tamaulipas,Tampico,Tampico,98,23,75,0,23.47,76.53,0.0
2022,1,Tamaulipas,Victoria,Ciudad Victoria,257,150,107,0,58.37,41.63,0.0
2022,1,Tlaxcala,Apetatitlan de Antonio Carvajal,Tlaxcala,5,3,2,0,60.0,40.0,0.0
2022,1,Tlaxcala,Apizaco,Tlaxcala,26,21,5,0,80.77,19.23,0.0
2022,1,Tlaxcala,Chiautempan,Tlaxcala,14,8,6,0,57.14,42.86,0.0
2022,1,Tlaxcala,Contla de Juan Cuamatzi,Tlaxcala,13,9,4,0,69.23,30.77,0.0
2022,1,Tlaxcala,Mazatecochco de Jose Maria Morelos,Tlaxcala,10,8,2,0,80.0,20.0,0.0
2022,1,Tlaxcala,Nativitas,Tlaxcala,5,5,0,0,100.0,0.0,0.0
2022,1,Tlaxcala,Panotla,Tlaxcala,4,1,3,0,25.0,75.0,0.0
2022,1,Tlaxcala,Papalotla de Xicohtencatl,Tlaxcala,19,3,16,0,15.79,84.21,0.0
2022,1,Tlaxcala,San Damian Texoloc,Tlaxcala,5,3,2,0,60.0,40.0,0.0
2022,1,Tlaxcala,San Francisco Tetlanohcan,Tlaxcala,5,1,4,0,20.0,80.0,0.0
2022,1,Tlaxcala,San Jeronimo Zacualpan,Tlaxcala,5,3,2,0,60.0,40.0,0.0
2022,1,Tlaxcala,San Pablo del Monte,Tlaxcala,13,9,4,0,69.23,30.77,0.0
2022,1,Tlaxcala,Santa Cruz Quilehtla,Tlaxcala,5,1,4,0,20.0,80.0,0.0
2022,1,Tlaxcala,Santa Isabel Xiloxoxtla,Tlaxcala,8,3,5,0,37.5,62.5,0.0
2022,1,Tlaxcala,Teolocholco,Tlaxcala,5,1,4,0,20.0,80.0,0.0
2022,1,Tlaxcala,Tetla de la Solidaridad,Tlaxcala,30,21,9,0,70.0,30.0,0.0
2022,1,Tlaxcala,Tlaxcala,Tlaxcala,38,15,23,0,39.47,60.53,0.0
2022,1,Tlaxcala,Tocatlan,Tlaxcala,10,4,6,0,40.0,60.0,0.0
2022,1,Tlaxcala,Totolac,Tlaxcala,3,3,0,0,100.0,0.0,0.0
2022,1,Tlaxcala,Xaloztoc,Tlaxcala,10,7,3,0,70.0,30.0,0.0
2022,1,Tlaxcala,Yauhquemehcan,Tlaxcala,14,8,6,0,57.14,42.86,0.0
2022,1,Tlaxcala,Zacatelco,Tlaxcala,23,14,9,0,60.87,39.13,0.0
2022,1,Veracruz de Ignacio de la Llave,Boca del Rio,Veracruz,70,44,26,0,62.86,37.14,0.0
2022,1,Veracruz de Ignacio de la Llave,Coatzacoalcos,Coatzacoalcos,238,203,35,0,85.29,14.71,0.0
2022,1,Veracruz de Ignacio de la Llave,Cosoleacaque,Coatzacoalcos,3,2,1,0,66.67,33.33,0.0
2022,1,Veracruz de Ignacio de la Llave,Panuco,Tampico,5,1,4,0,20.0,80.0,0.0
2022,1,Veracruz de Ignacio de la Llave,Pueblo Viejo,Tampico,18,8,10,0,44.44,55.56,0.0
2022,1,Veracruz de Ignacio de la Llave,Veracruz,Veracruz,183,126,57,0,68.85,31.15,0.0
2022,1,Veracruz de Ignacio de la Llave,Xalapa,Xalapa,231,137,91,3,59.31,39.39,1.3
2022,1,Yucatan,Kanasin,Merida,19,4,15,0,21.05,78.95,0.0
2022,1,Yucatan,Merida,Merida,218,45,173,0,20.64,79.36,0.0
2022,1,Yucatan,Progreso,Merida,25,13,12,0,52.0,48.0,0.0
2022,1,Yucatan,Uman,Merida,10,1,9,0,10.0,90.0,0.0
2022,1,Zacatecas,Fresnillo,Fresnillo,279,269,10,0,96.42,3.58,0.0
2022,1,Zacatecas,Guadalupe,Zacatecas,115,105,10,0,91.3,8.7,0.0
2022,1,Zacatecas,Zacatecas,Zacatecas,156,146,10,0,93.59,6.41,0.0
2022,2,Aguascalientes,Aguascalientes,Aguascalientes,247,129,118,0,52.23,47.77,0.0
2022,2,Aguascalientes,Jesus Maria,Aguascalientes,15,13,2,0,86.67,13.33,0.0
2022,2,Baja California,Mexicali,Mexicali,269,206,63,0,76.58,23.42,0.0
2022,2,Baja California,Tijuana,Tijuana,274,221,52,1,80.66,18.98,0.36
2022,2,Baja California Sur,La Paz,La Paz,265,102,163,0,38.49,61.51,0.0
2022,2,Baja California Sur,Los Cabos,Los Cabos,257,69,188,0,26.85,73.15,0.0
2022,2,Campeche,Campeche,Campeche,273,129,143,1,47.25,52.38,0.37
2022,2,Campeche,Carmen,Ciudad del Carmen,258,165,93,0,63.95,36.05,0.0
2022,2,Chiapas,Chiapa de Corzo,Tuxtla Gutierrez,20,14,6,0,70.0,30.0,0.0
2022,2,Chiapas,Tapachula,Tapachula,268,226,42,0,84.33,15.67,0.0
2022,2,Chiapas,Tuxtla Gutierrez,Tuxtla Gutierrez,243,200,43,0,82.3,17.7,0.0
2022,2,Chihuahua,Chihuahua,Chihuahua,280,162,118,0,57.86,42.14,0.0
2022,2,Chihuahua,Juarez,Ciudad Juarez,269,180,87,2,66.91,32.34,0.74
2022,2,Ciudad de Mexico,Alvaro Obregon,Alvaro Obregon,271,203,68,0,74.91,25.09,0.0
2022,2,Ciudad de Mexico,Azcapotzalco,Azcapotzalco,273,202,71,0,73.99,26.01,0.0
2022,2,Ciudad de Mexico,Benito Juarez,Benito Juarez,260,67,193,0,25.77,74.23,0.0
2022,2,Ciudad de Mexico,Coyoacan,Coyoacan,272,152,120,0,55.88,44.12,0.0
2022,2,Ciudad de Mexico,Cuajimalpa de Morelos,Cuajimalpa de Morelos,263,98,159,6,37.26,60.46,2.28
2022,2,Ciudad de Mexico,Cuauhtemoc,Cuauhtemoc,261,177,83,1,67.82,31.8,0.38
2022,2,Ciudad de Mexico,Gustavo A. Madero,Gustavo A. Madero,267,167,99,1,62.55,37.08,0.37
2022,2,Ciudad de Mexico,Iztacalco,Iztacalco,262,187,74,1,71.37,28.24,0.38
2022,2,Ciudad de Mexico,Iztapalapa,Iztapalapa,271,189,81,1,69.74,29.89,0.37
2022,2,Ciudad de Mexico,La Magdalena Contreras,La Magdalena Contreras,263,153,110,0,58.17,41.83,0.0
2022,2,Ciudad de Mexico,Miguel Hidalgo,Miguel Hidalgo,259,107,151,1,41.31,58.3,0.39
2022,2,Ciudad de Mexico,Milpa Alta,Milpa Alta,274,156,115,3,56.93,41.97,1.09
2022,2,Ciudad de Mexico,Tlahuac,Tlahuac,261,193,67,1,73.95,25.67,0.38
2022,2,Ciudad de Mexico,Tlalpan,Tlalpan,267,173,94,0,64.79,35.21,0.0
2022,2,Ciudad de Mexico,Venustiano Carranza,Venustiano Carranza,276,167,109,0,60.51,39.49,0.0
2022,2,Ciudad de Mexico,Xochimilco,Xochimilco,265,214,51,0,80.75,19.25,0.0
2022,2,Coahuila de Zaragoza,Matamoros,La Laguna,18,8,10,0,44.44,55.56,0.0
2022,2,Coahuila de Zaragoza,Nava,Piedras Negras,10,4,6,0,40.0,60.0,0.0
2022,2,Coahuila de Zaragoza,Piedras Negras,Piedras Negras,252,69,183,0,27.38,72.62,0.0
2022,2,Coahuila de Zaragoza,Ramos Arizpe,Saltillo,22,5,17,0,22.73,77.27,0.0
2022,2,Coahuila de Zaragoza,Saltillo,Saltillo,235,69,166,0,29.36,70.64,0.0
2022,2,Coahuila de Zaragoza,Torreon,La Laguna,148,60,87,1,40.54,58.78,0.68
2022,2,Colima,Colima,Colima,97,88,9,0,90.72,9.28,0.0
2022,2,Colima,Manzanillo,Manzanillo,261,181,80,0,69.35,30.65,0.0
2022,2,Colima,Villa de alvarez,Colima,162,141,20,1,87.04,12.35,0.62
2022,2,Durango,Durango,Durango,264,120,144,0,45.45,54.55,0.0
2022,2,Durango,Gomez Palacio,La Laguna,78,42,36,0,53.85,46.15,0.0
2022,2,Durango,Lerdo,La Laguna,18,5,13,0,27.78,72.22,0.0
2022,2,Guanajuato,Guanajuato,Guanajuato,273,188,85,0,68.86,31.14,0.0
2022,2,Guanajuato,Irapuato,Irapuato,275,246,28,1,89.45,10.18,0.36
2022,2,Guanajuato,Leon,Leon,253,209,43,1,82.61,17.0,0.4
