NOM_ENT,NOM_MUN,TOTAL_REGISTROS,TOTAL_SEGUROS,TOTAL_INSEGUROS,TOTAL_NO_RESPONDE,PCT_SEGUROS,PCT_INSEGUROS,PCT_NO_RESPONDE,AÑO,TRIMESTRE
AGUASCALIENTES,AGUASCALIENTES,247,150,96,1,60.72874493927125,38.8663967611336,0.4048582995951417,2023,Q3
AGUASCALIENTES,JESUS MARIA,16,9,7,0,56.25,43.75,0.0,2023,Q3
BAJA CALIFORNIA,MEXICALI,263,110,151,2,41.825095057034225,57.414448669201526,0.7604562737642585,2023,Q3
BAJA CALIFORNIA,TIJUANA,262,89,173,0,33.969465648854964,66.03053435114504,0.0,2023,Q3
BAJA CALIFORNIA SUR,LA PAZ,255,198,57,0,77.64705882352942,22.35294117647059,0.0,2023,Q3
BAJA CALIFORNIA SUR,LOS CABOS,254,190,62,2,74.80314960629921,24.409448818897637,0.7874015748031495,2023,Q3
CAMPECHE,CAMPECHE,270,113,157,0,41.85185185185185,58.14814814814815,0.0,2023,Q3
CAMPECHE,CARMEN,260,103,156,1,39.61538461538461,60.0,0.38461538461538464,2023,Q3
CHIAPAS,CHIAPA DE CORZO,25,13,12,0,52.0,48.0,0.0,2023,Q3
CHIAPAS,TAPACHULA,269,42,227,0,15.613382899628252,84.38661710037175,0.0,2023,Q3
CHIAPAS,TUXTLA GUTIERREZ,248,67,178,3,27.016129032258064,71.7741935483871,1.2096774193548387,2023,Q3
CHIHUAHUA,CHIHUAHUA,274,111,163,0,40.51094890510949,59.48905109489051,0.0,2023,Q3
CHIHUAHUA,JUAREZ,274,90,182,2,32.846715328467155,66.42335766423358,0.7299270072992701,2023,Q3
CIUDAD DE MEXICO,ALVARO OBREGON,267,107,158,2,40.074906367041194,59.176029962546814,0.7490636704119851,2023,Q3
CIUDAD DE MEXICO,AZCAPOTZALCO,265,111,154,0,41.88679245283019,58.11320754716981,0.0,2023,Q3
CIUDAD DE MEXICO,BENITO JUAREZ,262,217,45,0,82.82442748091603,17.17557251908397,0.0,2023,Q3
CIUDAD DE MEXICO,COYOACAN,260,130,130,0,50.0,50.0,0.0,2023,Q3
CIUDAD DE MEXICO,CUAJIMALPA DE MORELOS,262,198,58,6,75.57251908396947,22.137404580152673,2.2900763358778624,2023,Q3
CIUDAD DE MEXICO,CUAUHTEMOC,258,109,148,1,42.248062015503876,57.36434108527132,0.3875968992248062,2023,Q3
CIUDAD DE MEXICO,GUSTAVO A. MADERO,261,111,148,2,42.5287356321839,56.70498084291188,0.7662835249042145,2023,Q3
