AÑO,TRIMESTRE,NOM_ENT,NOM_MUN,TOTAL_REGISTROS,TOTAL_SEGUROS,TOTAL_INSEGUROS,TOTAL_NO_RESPONDE,PCT_SEGUROS,PCT_INSEGUROS,PCT_NO_RESPONDE
2022,1,AGUASCALIENTES,Aguascalientes,246,127,118,1,51.6260162601626,47.96747967479675,0.40650406504065045
2022,1,AGUASCALIENTES,Jesus Maria,15,4,11,0,26.666666666666668,73.33333333333333,0.0
2022,1,BAJA CALIFORNIA,Mexicali,267,82,185,0,30.711610486891384,69.28838951310861,0.0
2022,1,BAJA CALIFORNIA,Tijuana,271,57,214,0,21.033210332103323,78.96678966789668,0.0
2022,1,BAJA CALIFORNIA SUR,La Paz,263,176,86,1,66.92015209125475,32.69961977186312,0.38022813688212925
2022,1,BAJA CALIFORNIA SUR,Los Cabos,256,185,69,2,72.265625,26.953125,0.78125
2022,1,CAMPECHE,Campeche,272,160,111,1,58.82352941176471,40.80882352941176,0.3676470588235294
2022,1,CAMPECHE,Carmen,256,89,166,1,34.765625,64.84375,0.390625
2022,1,CHIAPAS,Chiapa de Corzo,21,9,12,0,42.857142857142854,57.14285714285714,0.0
2022,1,CHIAPAS,Tapachula,264,64,200,0,24.242424242424242,75.75757575757575,0.0
2022,1,CHIAPAS,Tuxtla Gutierrez,244,52,191,1,21.311475409836063,78.27868852459017,0.4098360655737705
2022,1,CHIHUAHUA,Chihuahua,265,125,140,0,47.16981132075472,52.83018867924528,0.0
2022,1,CHIHUAHUA,Juarez,260,68,190,2,26.153846153846157,73.07692307692307,0.7692307692307693
2022,1,CIUDAD DE MEXICO,Alvaro Obregon,268,78,189,1,29.1044776119403,70.52238805970148,0.3731343283582089
2022,1,CIUDAD DE MEXICO,Azcapotzalco,278,45,232,1,16.18705035971223,83.45323741007195,0.3597122302158274
2022,1,CIUDAD DE MEXICO,Benito Juarez,262,195,67,0,74.42748091603053,25.572519083969464,0.0
2022,1,CIUDAD DE MEXICO,Coyoacan,274,128,146,0,46.715328467153284,53.284671532846716,0.0
2022,1,CIUDAD DE MEXICO,Cuajimalpa de Morelos,258,150,107,1,58.139534883720934,41.47286821705426,0.3875968992248062
2022,1,CIUDAD DE MEXICO,Cuauhtemoc,262,93,169,0,35.49618320610687,64.50381679389314,0.0
2022,1,CIUDAD DE MEXICO,Gustavo A. Madero,277,86,189,2,31.046931407942242,68.23104693140795,0.7220216606498195
2022,1,CIUDAD DE MEXICO,Iztacalco,269,87,182,0,32.342007434944236,67.65799256505576,0.0
2022,1,CIUDAD DE MEXICO,Iztapalapa,281,60,220,1,21.352313167259787,78.29181494661923,0.3558718861209964
2022,1,CIUDAD DE MEXICO,La Magdalena Contreras,272,96,176,0,35.294117647058826,64.70588235294117,0.0
2022,1,CIUDAD DE MEXICO,Miguel Hidalgo,261,108,152,1,41.37931034482759,58.23754789272031,0.38314176245210724
2022,1,CIUDAD DE MEXICO,Milpa Alta,271,134,136,1,49.44649446494465,50.184501845018445,0.36900369003690037
2022,1,CIUDAD DE MEXICO,Tlahuac,258,75,182,1,29.069767441860467,70.54263565891473,0.3875968992248062
2022,1,CIUDAD DE MEXICO,Tlalpan,268,98,170,0,36.56716417910448,63.43283582089553,0.0
2022,1,CIUDAD DE MEXICO,Venustiano Carranza,263,101,162,0,38.40304182509506,61.59695817490495,0.0
2022,1,CIUDAD DE MEXICO,Xochimilco,265,67,197,1,25.28301886792453,74.33962264150942,0.37735849056603776
2022,1,COAHUILA DE ZARAGOZA,Matamoros,19,9,10,0,47.368421052631575,52.63157894736842,0.0
2022,1,COAHUILA DE ZARAGOZA,Nava,9,6,3,0,66.66666666666666,33.33333333333333,0.0
2022,1,COAHUILA DE ZARAGOZA,Piedras Negras,258,202,56,0,78.29457364341084,21.705426356589147,0.0
2022,1,COAHUILA DE ZARAGOZA,Ramos Arizpe,24,18,6,0,75.0,25.0,0.0
2022,1,COAHUILA DE ZARAGOZA,Saltillo,237,184,53,0,77.63713080168776,22.362869198312236,0.0
2022,1,COAHUILA DE ZARAGOZA,Torreon,145,78,66,1,53.79310344827586,45.51724137931035,0.6896551724137931
2022,1,COLIMA,Colima,98,16,82,0,16.3265306122449,83.6734693877551,0.0
2022,1,COLIMA,Manzanillo,256,65,191,0,25.390625,74.609375,0.0
2022,1,COLIMA,Villa de alvarez,161,17,144,0,10.559006211180124,89.44099378881988,0.0
2022,1,DURANGO,Durango,240,138,100,2,57.49999999999999,41.66666666666667,0.8333333333333334
2022,1,DURANGO,Gomez Palacio,81,42,39,0,51.85185185185185,48.148148148148145,0.0
2022,1,DURANGO,Lerdo,17,9,8,0,52.94117647058824,47.05882352941176,0.0
2022,1,GUANAJUATO,Guanajuato,279,94,185,0,33.691756272401435,66.30824372759857,0.0
2022,1,GUANAJUATO,Irapuato,277,34,241,2,12.274368231046932,87.00361010830325,0.7220216606498195
2022,1,GUANAJUATO,Leon,255,49,206,0,19.215686274509807,80.7843137254902,0.0
2022,1,GUANAJUATO,Purisima del Rincon,5,1,4,0,20.0,80.0,0.0
2022,1,GUANAJUATO,San Francisco del Rincon,19,2,17,0,10.526315789473683,89.47368421052632,0.0
2022,1,GUERRERO,Acapulco de Juarez,222,51,170,1,22.972972972972975,76.57657657657657,0.45045045045045046
2022,1,GUERRERO,Chilpancingo de los Bravo,252,54,198,0,21.428571428571427,78.57142857142857,0.0
2022,1,GUERRERO,Zihuatanejo de Azueta,261,115,146,0,44.06130268199234,55.938697318007655,0.0
2022,1,HIDALGO,Mineral de la Reforma,66,33,33,0,50.0,50.0,0.0
2022,1,HIDALGO,Pachuca de Soto,178,84,94,0,47.19101123595505,52.80898876404494,0.0
2022,1,JALISCO,Guadalajara,257,34,223,0,13.229571984435799,86.7704280155642,0.0
2022,1,JALISCO,Puerto Vallarta,257,189,68,0,73.54085603112841,26.459143968871597,0.0
2022,1,JALISCO,San Pedro Tlaquepaque,260,82,178,0,31.538461538461537,68.46153846153847,0.0
2022,1,JALISCO,Tlajomulco de ZuÃ±iga,258,82,176,0,31.782945736434108,68.21705426356588,0.0
2022,1,JALISCO,Tonala,257,66,190,1,25.680933852140075,73.92996108949417,0.38910505836575876
2022,1,JALISCO,Zapopan,257,95,161,1,36.964980544747085,62.64591439688716,0.38910505836575876
2022,1,MEXICO,Almoloya de Juarez,5,0,5,0,0.0,100.0,0.0
2022,1,MEXICO,Atizapan de Zaragoza,263,101,162,0,38.40304182509506,61.59695817490495,0.0
2022,1,MEXICO,Chimalhuacan,265,65,199,1,24.528301886792452,75.09433962264151,0.37735849056603776
2022,1,MEXICO,Cuautitlan Izcalli,270,32,238,0,11.851851851851853,88.14814814814815,0.0
2022,1,MEXICO,Ecatepec de Morelos,263,33,230,0,12.547528517110266,87.45247148288973,0.0
2022,1,MEXICO,Lerma,9,4,5,0,44.44444444444444,55.55555555555556,0.0
2022,1,MEXICO,Metepec,38,11,27,0,28.947368421052634,71.05263157894737,0.0
2022,1,MEXICO,Naucalpan de Juarez,261,42,218,1,16.091954022988507,83.5249042145594,0.38314176245210724
2022,1,MEXICO,Nezahualcoyotl,279,81,197,1,29.03225806451613,70.60931899641577,0.35842293906810035
2022,1,MEXICO,San Mateo Atenco,19,5,14,0,26.31578947368421,73.68421052631578,0.0
2022,1,MEXICO,Tlalnepantla de Baz,273,55,218,0,20.146520146520146,79.85347985347985,0.0
2022,1,MEXICO,Toluca,166,23,143,0,13.855421686746988,86.14457831325302,0.0
2022,1,MEXICO,Zinacantepec,30,4,26,0,13.333333333333334,86.66666666666667,0.0
2022,1,MICHOACAN DE OCAMPO,Lazaro Cardenas,262,136,123,3,51.908396946564885,46.94656488549619,1.1450381679389312
2022,1,MICHOACAN DE OCAMPO,Morelia,265,65,199,1,24.528301886792452,75.09433962264151,0.37735849056603776
2022,1,MICHOACAN DE OCAMPO,Uruapan,270,31,239,0,11.481481481481481,88.51851851851852,0.0
2022,1,MORELOS,Cuernavaca,119,16,102,1,13.445378151260504,85.71428571428571,0.8403361344537815
2022,1,MORELOS,Emiliano Zapata,35,9,26,0,25.71428571428571,74.28571428571429,0.0
2022,1,MORELOS,Jiutepec,62,17,45,0,27.419354838709676,72.58064516129032,0.0
