NOM_ENT,NOM_MUN,TOTAL_REGISTROS,TOTAL_SEGUROS,TOTAL_INSEGUROS,TOTAL_NO_RESPONDE,PCT_SEGUROS,PCT_INSEGUROS,PCT_NO_RESPONDE,AÑO,TRIMESTRE
AGUASCALIENTES,AGUASCALIENTES,242,140,101,1,57.85123966942148,41.735537190082646,0.4132231404958678,2025,Q2
AGUASCALIENTES,JESUS MARIA,20,12,8,0,60.0,40.0,0.0,2025,Q2
BAJA CALIFORNIA,MEXICALI,260,62,198,0,23.846153846153847,76.15384615384615,0.0,2025,Q2
BAJA CALIFORNIA,TIJUANA,261,83,178,0,31.800766283524908,68.19923371647509,0.0,2025,Q2
BAJA CALIFORNIA SUR,LA PAZ,256,165,90,1,64.453125,35.15625,0.390625,2025,Q2
BAJA CALIFORNIA SUR,LOS CABOS,257,165,92,0,64.2023346303502,35.797665369649806,0.0,2025,Q2
CAMPECHE,CAMPECHE,264,82,182,0,31.060606060606062,68.93939393939394,0.0,2025,Q2
CAMPECHE,CARMEN,269,130,139,0,48.3271375464684,51.6728624535316,0.0,2025,Q2
CHIAPAS,CHIAPA DE CORZO,33,14,19,0,42.42424242424242,57.57575757575758,0.0,2025,Q2
CHIAPAS,TAPACHULA,270,29,241,0,10.74074074074074,89.25925925925927,0.0,2025,Q2
CHIAPAS,TUXTLA GUTIERREZ,237,82,155,0,34.59915611814346,65.40084388185655,0.0,2025,Q2
CHIHUAHUA,CHIHUAHUA,257,125,132,0,48.63813229571984,51.36186770428015,0.0,2025,Q2
CHIHUAHUA,JUAREZ,269,95,174,0,35.31598513011153,64.68401486988847,0.0,2025,Q2
CIUDAD DE MEXICO,ALVARO OBREGON,265,110,155,0,41.509433962264154,58.490566037735846,0.0,2025,Q2
CIUDAD DE MEXICO,AZCAPOTZALCO,265,91,173,1,34.33962264150943,65.28301886792453,0.37735849056603776,2025,Q2
CIUDAD DE MEXICO,BENITO JUAREZ,261,201,60,0,77.01149425287356,22.988505747126435,0.0,2025,Q2
CIUDAD DE MEXICO,COYOACAN,261,142,119,0,54.406130268199234,45.593869731800766,0.0,2025,Q2
CIUDAD DE MEXICO,CUAJIMALPA DE MORELOS,266,172,93,1,64.66165413533834,34.962406015037594,0.37593984962406013,2025,Q2
CIUDAD DE MEXICO,CUAUHTEMOC,269,125,144,0,46.468401486988846,53.53159851301115,0.0,2025,Q2
CIUDAD DE MEXICO,GUSTAVO A. MADERO,271,92,177,2,33.94833948339483,65.31365313653137,0.7380073800738007,2025,Q2
