NOM_ENT,NOM_MUN,TOTAL_REGISTROS,TOTAL_SEGUROS,TOTAL_INSEGUROS,TOTAL_NO_RESPONDE,PCT_SEGUROS,PCT_INSEGUROS,PCT_NO_RESPONDE,AÑO,TRIMESTRE
AGUASCALIENTES,AGUASCALIENTES,252,112,140,0,44.44444444444444,55.55555555555556,0.0,2017,Q1
AGUASCALIENTES,JESAºS MARA­A,19,9,10,0,47.368421052631575,52.63157894736842,0.0,2017,Q1
BAJA CALIFORNIA,MEXICALI,259,42,217,0,16.216216216216218,83.78378378378379,0.0,2017,Q1
BAJA CALIFORNIA,TIJUANA,257,71,185,1,27.626459143968873,71.98443579766537,0.38910505836575876,2017,Q1
BAJA CALIFORNIA SUR,LA PAZ,272,88,184,0,32.35294117647059,67.64705882352942,0.0,2017,Q1
BAJA CALIFORNIA SUR,LOS CABOS,259,110,148,1,42.471042471042466,57.14285714285714,0.3861003861003861,2017,Q1
CAMPECHE,CAMPECHE,272,134,137,1,49.26470588235294,50.36764705882353,0.3676470588235294,2017,Q1
CAMPECHE,CARMEN,263,41,222,0,15.5893536121673,84.4106463878327,0.0,2017,Q1
CHIAPAS,CHIAPA DE CORZO,23,3,20,0,13.043478260869565,86.95652173913044,0.0,2017,Q1
CHIAPAS,TAPACHULA,271,38,233,0,14.022140221402212,85.97785977859779,0.0,2017,Q1
CHIAPAS,TUXTLA GUTIA©RREZ,247,56,191,0,22.672064777327936,77.32793522267207,0.0,2017,Q1
CHIHUAHUA,CHIHUAHUA,271,66,205,0,24.354243542435423,75.64575645756457,0.0,2017,Q1
CHIHUAHUA,JUA¡REZ,270,81,189,0,30.0,70.0,0.0,2017,Q1
CIUDAD DE MA©XICO,AZCAPOTZALCO,50,5,45,0,10.0,90.0,0.0,2017,Q1
CIUDAD DE MA©XICO,ALVARO OBREGA³N,96,11,85,0,11.458333333333332,88.54166666666666,0.0,2017,Q1
CIUDAD DE MA©XICO,BENITO JUA¡REZ,65,5,60,0,7.6923076923076925,92.3076923076923,0.0,2017,Q1
CIUDAD DE MA©XICO,COYOACA¡N,90,18,72,0,20.0,80.0,0.0,2017,Q1
CIUDAD DE MA©XICO,CUAJIMALPA DE MORELOS,15,5,10,0,33.33333333333333,66.66666666666666,0.0,2017,Q1
CIUDAD DE MA©XICO,CUAUHTA©MOC,78,16,62,0,20.51282051282051,79.48717948717949,0.0,2017,Q1
CIUDAD DE MA©XICO,GUSTAVO A. MADERO,168,19,149,0,11.30952380952381,88.69047619047619,0.0,2017,Q1
CIUDAD DE MA©XICO,IZTACALCO,51,7,44,0,13.725490196078432,86.27450980392157,0.0,2017,Q1
CIUDAD DE MA©XICO,IZTAPALAPA,186,26,160,0,13.978494623655912,86.02150537634408,0.0,2017,Q1
CIUDAD DE MA©XICO,LA MAGDALENA CONTRERAS,26,8,18,0,30.76923076923077,69.23076923076923,0.0,2017,Q1
CIUDAD DE MA©XICO,MIGUEL HIDALGO,39,8,31,0,20.51282051282051,79.48717948717949,0.0,2017,Q1
CIUDAD DE MA©XICO,MILPA ALTA,14,3,11,0,21.428571428571427,78.57142857142857,0.0,2017,Q1
CIUDAD DE MA©XICO,TLALPAN,91,10,81,0,10.989010989010989,89.01098901098901,0.0,2017,Q1
CIUDAD DE MA©XICO,TLA¡HUAC,33,2,31,0,6.0606060606060606,93.93939393939394,0.0,2017,Q1
CIUDAD DE MA©XICO,VENUSTIANO CARRANZA,54,10,44,0,18.51851851851852,81.48148148148148,0.0,2017,Q1
CIUDAD DE MA©XICO,XOCHIMILCO,49,6,43,0,12.244897959183673,87.75510204081633,0.0,2017,Q1
COAHUILA DE ZARAGOZA,MATAMOROS,12,3,9,0,25.0,75.0,0.0,2017,Q1
COAHUILA DE ZARAGOZA,NAVA,10,8,2,0,80.0,20.0,0.0,2017,Q1
COAHUILA DE ZARAGOZA,PIEDRAS NEGRAS,253,158,95,0,62.450592885375485,37.54940711462451,0.0,2017,Q1
COAHUILA DE ZARAGOZA,RAMOS ARIZPE,24,18,6,0,75.0,25.0,0.0,2017,Q1
COAHUILA DE ZARAGOZA,SALTILLO,233,145,87,1,62.231759656652365,37.33905579399141,0.4291845493562232,2017,Q1
COAHUILA DE ZARAGOZA,TORREA³N,150,52,97,1,34.66666666666667,64.66666666666666,0.6666666666666667,2017,Q1
