NOM_ENT,NOM_MUN,TOTAL_REGISTROS,TOTAL_SEGUROS,TOTAL_INSEGUROS,TOTAL_NO_RESPONDE,PCT_SEGUROS,PCT_INSEGUROS,PCT_NO_RESPONDE,AÑO,TRIMESTRE
AGUASCALIENTES,AGUASCALIENTES,248,122,126,0,49.193548387096776,50.806451612903224,0.0,2017,Q1
AGUASCALIENTES,JESAºS MARA­A,19,9,10,0,47.368421052631575,52.63157894736842,0.0,2017,Q1
BAJA CALIFORNIA,MEXICALI,257,87,170,0,33.85214007782101,66.14785992217898,0.0,2017,Q1
BAJA CALIFORNIA,TIJUANA,263,53,208,2,20.15209125475285,79.08745247148289,0.7604562737642585,2017,Q1
BAJA CALIFORNIA SUR,LA PAZ,266,84,182,0,31.57894736842105,68.42105263157895,0.0,2017,Q1
CAMPECHE,CAMPECHE,273,119,153,1,43.58974358974359,56.043956043956044,0.3663003663003663,2017,Q1
CAMPECHE,CARMEN,258,37,220,1,14.34108527131783,85.27131782945736,0.3875968992248062,2017,Q1
CHIAPAS,CHIAPA DE CORZO,24,2,22,0,8.333333333333332,91.66666666666666,0.0,2017,Q1
CHIAPAS,TAPACHULA,276,43,233,0,15.579710144927535,84.42028985507247,0.0,2017,Q1
CHIAPAS,TUXTLA GUTIA©RREZ,249,53,196,0,21.285140562248998,78.714859437751,0.0,2017,Q1
CHIHUAHUA,CHIHUAHUA,259,77,179,3,29.72972972972973,69.1119691119691,1.1583011583011582,2017,Q1
CHIHUAHUA,JUA¡REZ,267,96,170,1,35.95505617977528,63.670411985018724,0.37453183520599254,2017,Q1
CIUDAD DE MA©XICO,AZCAPOTZALCO,57,9,48,0,15.789473684210526,84.21052631578947,0.0,2017,Q1
CIUDAD DE MA©XICO,ALVARO OBREGA³N,91,9,82,0,9.89010989010989,90.10989010989012,0.0,2017,Q1
CIUDAD DE MA©XICO,BENITO JUA¡REZ,65,12,53,0,18.461538461538463,81.53846153846153,0.0,2017,Q1
CIUDAD DE MA©XICO,COYOACA¡N,89,9,80,0,10.112359550561797,89.8876404494382,0.0,2017,Q1
CIUDAD DE MA©XICO,CUAJIMALPA DE MORELOS,15,2,13,0,13.333333333333334,86.66666666666667,0.0,2017,Q1
CIUDAD DE MA©XICO,CUAUHTA©MOC,76,12,64,0,15.789473684210526,84.21052631578947,0.0,2017,Q1
CIUDAD DE MA©XICO,GUSTAVO A. MADERO,169,19,150,0,11.242603550295858,88.75739644970415,0.0,2017,Q1
CIUDAD DE MA©XICO,IZTACALCO,53,3,50,0,5.660377358490567,94.33962264150944,0.0,2017,Q1
CIUDAD DE MA©XICO,IZTAPALAPA,195,20,174,1,10.256410256410255,89.23076923076924,0.5128205128205128,2017,Q1
