NOM_ENT,NOM_MUN,TOTAL_REGISTROS,TOTAL_SEGUROS,TOTAL_INSEGUROS,TOTAL_NO_RESPONDE,PCT_SEGUROS,PCT_INSEGUROS,PCT_NO_RESPONDE,AÑO,TRIMESTRE
CIUDAD DE MEXICO,CUAJIMALPA DE MORELOS,261,162,99,0,62.06896551724138,37.93103448275862,0.0,2021,Q1
CIUDAD DE MEXICO,CUAUHTEMOC,253,96,157,0,37.94466403162055,62.055335968379445,0.0,2021,Q1
CIUDAD DE MEXICO,GUSTAVO A. MADERO,270,37,231,2,13.703703703703704,85.55555555555556,0.7407407407407408,2021,Q1
CIUDAD DE MEXICO,IZTACALCO,269,77,190,2,28.624535315985128,70.63197026022306,0.7434944237918215,2021,Q1
CIUDAD DE MEXICO,IZTAPALAPA,268,49,219,0,18.28358208955224,81.71641791044776,0.0,2021,Q1
CIUDAD DE MEXICO,LA MAGDALENA CONTRERAS,261,95,166,0,36.39846743295019,63.601532567049816,0.0,2021,Q1
CIUDAD DE MEXICO,MIGUEL HIDALGO,255,102,152,1,40.0,59.6078431372549,0.39215686274509803,2021,Q1
CIUDAD DE MEXICO,MILPA ALTA,270,125,142,3,46.2962962962963,52.59259259259259,1.1111111111111112,2021,Q1
CIUDAD DE MEXICO,TLAHUAC,268,73,194,1,27.238805970149254,72.38805970149254,0.3731343283582089,2021,Q1
CIUDAD DE MEXICO,TLALPAN,267,85,182,0,31.835205992509362,68.16479400749064,0.0,2021,Q1
CIUDAD DE MEXICO,VENUSTIANO CARRANZA,256,93,162,1,36.328125,63.28125,0.390625,2021,Q1
CIUDAD DE MEXICO,XOCHIMILCO,267,75,189,3,28.08988764044944,70.78651685393258,1.1235955056179776,2021,Q1
COAHUILA DE ZARAGOZA,MATAMOROS,16,9,7,0,56.25,43.75,0.0,2021,Q1
COAHUILA DE ZARAGOZA,NAVA,8,6,2,0,75.0,25.0,0.0,2021,Q1
COAHUILA DE ZARAGOZA,PIEDRAS NEGRAS,253,171,82,0,67.58893280632411,32.41106719367589,0.0,2021,Q1
COAHUILA DE ZARAGOZA,RAMOS ARIZPE,21,16,5,0,76.19047619047619,23.809523809523807,0.0,2021,Q1
COAHUILA DE ZARAGOZA,SALTILLO,234,164,70,0,70.08547008547008,29.914529914529915,0.0,2021,Q1
COAHUILA DE ZARAGOZA,TORREON,145,67,78,0,46.206896551724135,53.79310344827586,0.0,2021,Q1
COLIMA,COLIMA,77,17,60,0,22.07792207792208,77.92207792207793,0.0,2021,Q1
COLIMA,MANZANILLO,258,85,172,1,32.945736434108525,66.66666666666666,0.3875968992248062,2021,Q1
COLIMA,VILLA DE ALVAREZ,188,75,113,0,39.8936170212766,60.1063829787234,0.0,2021,Q1
DURANGO,DURANGO,259,150,107,2,57.91505791505791,41.312741312741316,0.7722007722007722,2021,Q1
DURANGO,GOMEZ PALACIO,80,41,39,0,51.24999999999999,48.75,0.0,2021,Q1
DURANGO,LERDO,19,13,6,0,68.42105263157895,31.57894736842105,0.0,2021,Q1
GUANAJUATO,GUANAJUATO,275,87,188,0,31.636363636363633,68.36363636363636,0.0,2021,Q1
GUANAJUATO,LEON,251,49,202,0,19.52191235059761,80.47808764940238,0.0,2021,Q1
GUANAJUATO,PURISIMA DEL RINCON,4,0,4,0,0.0,100.0,0.0,2021,Q1
GUANAJUATO,SAN FRANCISCO DEL RINCON,20,6,14,0,30.0,70.0,0.0,2021,Q1
GUERRERO,ACAPULCO DE JUAREZ,241,50,190,1,20.74688796680498,78.83817427385893,0.4149377593360996,2021,Q1
GUERRERO,CHILPANCINGO DE LOS BRAVO,235,59,174,2,25.106382978723403,74.04255319148936,0.851063829787234,2021,Q1
GUERRERO,ZIHUATANEJO DE AZUETA,257,103,154,0,40.07782101167315,59.92217898832685,0.0,2021,Q1
HIDALGO,MINERAL DE LA REFORMA,69,42,27,0,60.86956521739131,39.130434782608695,0.0,2021,Q1
HIDALGO,PACHUCA DE SOTO,188,82,106,0,43.61702127659575,56.38297872340425,0.0,2021,Q1
JALISCO,GUADALAJARA,263,38,225,0,14.44866920152091,85.55133079847909,0.0,2021,Q1
JALISCO,PUERTO VALLARTA,262,177,83,2,67.55725190839695,31.679389312977097,0.7633587786259541,2021,Q1
JALISCO,SAN PEDRO TLAQUEPAQUE,271,88,183,0,32.47232472324723,67.52767527675276,0.0,2021,Q1
JALISCO,TLAJOMULCO DE ZUA±IGA,261,82,178,1,31.417624521072796,68.19923371647509,0.38314176245210724,2021,Q1
JALISCO,TONALA,269,45,223,1,16.728624535315987,82.8996282527881,0.37174721189591076,2021,Q1
JALISCO,ZAPOPAN,256,84,172,0,32.8125,67.1875,0.0,2021,Q1
MEXICO,ALMOLOYA DE JUAREZ,4,0,4,0,0.0,100.0,0.0,2021,Q1
MEXICO,ATIZAPAN DE ZARAGOZA,259,100,157,2,38.61003861003861,60.61776061776062,0.7722007722007722,2021,Q1
MEXICO,CHIMALHUACAN,274,81,193,0,29.56204379562044,70.43795620437956,0.0,2021,Q1
MEXICO,CUAUTITLAN IZCALLI,260,54,203,3,20.76923076923077,78.07692307692308,1.153846153846154,2021,Q1
MEXICO,ECATEPEC DE MORELOS,273,25,247,1,9.157509157509157,90.47619047619048,0.3663003663003663,2021,Q1
MEXICO,LERMA,10,3,7,0,30.0,70.0,0.0,2021,Q1
MEXICO,METEPEC,37,7,30,0,18.91891891891892,81.08108108108108,0.0,2021,Q1
MEXICO,NAUCALPAN DE JUAREZ,261,52,203,6,19.923371647509576,77.77777777777779,2.2988505747126435,2021,Q1
MEXICO,NEZAHUALCOYOTL,272,78,193,1,28.676470588235293,70.95588235294117,0.3676470588235294,2021,Q1
MEXICO,SAN MATEO ATENCO,23,5,18,0,21.73913043478261,78.26086956521739,0.0,2021,Q1
MEXICO,TLALNEPANTLA DE BAZ,267,44,222,1,16.479400749063668,83.14606741573034,0.37453183520599254,2021,Q1
MEXICO,TOLUCA,163,32,130,1,19.631901840490798,79.75460122699386,0.6134969325153374,2021,Q1
MEXICO,ZINACANTEPEC,30,4,26,0,13.333333333333334,86.66666666666667,0.0,2021,Q1
MICHOACAN DE OCAMPO,LAZARO CARDENAS,264,133,126,5,50.378787878787875,47.72727272727273,1.893939393939394,2021,Q1
MICHOACAN DE OCAMPO,MORELIA,264,74,188,2,28.030303030303028,71.21212121212122,0.7575757575757576,2021,Q1
MICHOACAN DE OCAMPO,URUAPAN,265,33,230,2,12.452830188679245,86.79245283018868,0.7547169811320755,2021,Q1
MORELOS,CUERNAVACA,112,11,100,1,9.821428571428571,89.28571428571429,0.8928571428571428,2021,Q1
MORELOS,EMILIANO ZAPATA,41,8,33,0,19.51219512195122,80.48780487804879,0.0,2021,Q1
MORELOS,JIUTEPEC,70,8,62,0,11.428571428571429,88.57142857142857,0.0,2021,Q1
MORELOS,TEMIXCO,26,5,21,0,19.230769230769234,80.76923076923077,0.0,2021,Q1
MORELOS,XOCHITEPEC,5,1,4,0,20.0,80.0,0.0,2021,Q1
MORELOS,YAUTEPEC,10,1,9,0,10.0,90.0,0.0,2021,Q1
NAYARIT,TEPIC,255,153,102,0,60.0,40.0,0.0,2021,Q1
NAYARIT,XALISCO,29,23,6,0,79.3103448275862,20.689655172413794,0.0,2021,Q1
NUEVO LEON,APODACA,269,170,98,1,63.19702602230484,36.43122676579926,0.37174721189591076,2021,Q1
NUEVO LEON,GENERAL ESCOBEDO,263,156,106,1,59.31558935361216,40.3041825095057,0.38022813688212925,2021,Q1
NUEVO LEON,GUADALUPE,269,143,126,0,53.159851301115246,46.84014869888476,0.0,2021,Q1
NUEVO LEON,MONTERREY,262,95,167,0,36.25954198473282,63.74045801526718,0.0,2021,Q1
NUEVO LEON,SAN NICOLAS DE LOS GARZA,264,192,71,1,72.72727272727273,26.89393939393939,0.3787878787878788,2021,Q1
NUEVO LEON,SAN PEDRO GARZA GARCIA,216,201,15,0,93.05555555555556,6.944444444444445,0.0,2021,Q1
NUEVO LEON,SANTA CATARINA,257,159,94,4,61.86770428015564,36.57587548638132,1.556420233463035,2021,Q1
OAXACA,ANIMAS TRUJANO,10,5,5,0,50.0,50.0,0.0,2021,Q1
OAXACA,OAXACA DE JUAREZ,141,34,106,1,24.113475177304963,75.177304964539,0.7092198581560284,2021,Q1
OAXACA,SAN AGUSTIN DE LAS JUNTAS,10,2,8,0,20.0,80.0,0.0,2021,Q1
OAXACA,SAN AGUSTIN YATARENI,5,2,3,0,40.0,60.0,0.0,2021,Q1
OAXACA,SAN ANTONIO DE LA CAL,4,2,2,0,50.0,50.0,0.0,2021,Q1
OAXACA,SAN PABLO ETLA,7,0,7,0,0.0,100.0,0.0,2021,Q1
OAXACA,SAN SEBASTIAN TUTLA,10,2,8,0,20.0,80.0,0.0,2021,Q1
OAXACA,SANTA CRUZ AMILPAS,9,3,6,0,33.33333333333333,66.66666666666666,0.0,2021,Q1
OAXACA,SANTA CRUZ XOXOCOTLAN,36,10,26,0,27.77777777777778,72.22222222222221,0.0,2021,Q1
OAXACA,SANTA LUCIA DEL CAMINO,30,13,17,0,43.333333333333336,56.666666666666664,0.0,2021,Q1
OAXACA,SANTA MARIA ATZOMPA,8,1,7,0,12.5,87.5,0.0,2021,Q1
OAXACA,SANTA MARIA DEL TULE,5,3,2,0,60.0,40.0,0.0,2021,Q1
OAXACA,TLALIXTAC DE CABRERA,5,2,3,0,40.0,60.0,0.0,2021,Q1
PUEBLA,AMOZOC,11,3,8,0,27.27272727272727,72.72727272727273,0.0,2021,Q1
PUEBLA,CUAUTLANCINGO,10,1,9,0,10.0,90.0,0.0,2021,Q1
PUEBLA,JUAN C. BONILLA,5,3,2,0,60.0,40.0,0.0,2021,Q1
PUEBLA,PUEBLA,190,33,155,2,17.36842105263158,81.57894736842105,1.0526315789473684,2021,Q1
PUEBLA,SAN PEDRO CHOLULA,31,7,24,0,22.58064516129032,77.41935483870968,0.0,2021,Q1
QUERETARO,CORREGIDORA,40,26,13,1,65.0,32.5,2.5,2021,Q1
QUERETARO,QUERETARO,217,115,101,1,52.995391705069125,46.54377880184332,0.4608294930875576,2021,Q1
QUINTANA ROO,BENITO JUAREZ,257,39,216,2,15.17509727626459,84.04669260700389,0.7782101167315175,2021,Q1
SAN LUIS POTOSI,SAN LUIS POTOSI,180,26,154,0,14.444444444444443,85.55555555555556,0.0,2021,Q1
SAN LUIS POTOSI,SOLEDAD DE GRACIANO SANCHEZ,87,14,73,0,16.091954022988507,83.9080459770115,0.0,2021,Q1
SINALOA,AHOME,263,180,82,1,68.44106463878326,31.1787072243346,0.38022813688212925,2021,Q1
SINALOA,CULIACAN,263,107,154,2,40.68441064638783,58.55513307984791,0.7604562737642585,2021,Q1
SINALOA,MAZATLAN,257,134,120,3,52.14007782101168,46.69260700389105,1.1673151750972763,2021,Q1
SONORA,HERMOSILLO,264,96,167,1,36.36363636363637,63.25757575757576,0.3787878787878788,2021,Q1
SONORA,NOGALES,278,121,156,1,43.52517985611511,56.11510791366906,0.3597122302158274,2021,Q1
TABASCO,CENTRO,248,40,208,0,16.129032258064516,83.87096774193549,0.0,2021,Q1
TABASCO,NACAJUCA,15,4,11,0,26.666666666666668,73.33333333333333,0.0,2021,Q1
TAMAULIPAS,ALTAMIRA,62,41,21,0,66.12903225806451,33.87096774193548,0.0,2021,Q1
TAMAULIPAS,CIUDAD MADERO,83,64,19,0,77.10843373493977,22.89156626506024,0.0,2021,Q1
TAMAULIPAS,NUEVO LAREDO,257,81,175,1,31.517509727626457,68.09338521400778,0.38910505836575876,2021,Q1
TAMAULIPAS,REYNOSA,267,69,197,1,25.842696629213485,73.78277153558052,0.37453183520599254,2021,Q1
TAMAULIPAS,TAMPICO,88,70,18,0,79.54545454545455,20.454545454545457,0.0,2021,Q1
TLAXCALA,APETATITLAN DE ANTONIO CARVAJAL,15,8,7,0,53.333333333333336,46.666666666666664,0.0,2021,Q1
TLAXCALA,APIZACO,18,5,13,0,27.77777777777778,72.22222222222221,0.0,2021,Q1
TLAXCALA,CHIAUTEMPAN,9,5,4,0,55.55555555555556,44.44444444444444,0.0,2021,Q1
TLAXCALA,CONTLA DE JUAN CUAMATZI,10,5,5,0,50.0,50.0,0.0,2021,Q1
TLAXCALA,MAZATECOCHCO DE JOSE MARIA MORELOS,10,5,4,1,50.0,40.0,10.0,2021,Q1
TLAXCALA,NATIVITAS,5,3,2,0,60.0,40.0,0.0,2021,Q1
TLAXCALA,PANOTLA,5,4,1,0,80.0,20.0,0.0,2021,Q1
TLAXCALA,PAPALOTLA DE XICOHTENCATL,24,12,12,0,50.0,50.0,0.0,2021,Q1
TLAXCALA,SAN DAMIAN TEXOLOC,4,3,1,0,75.0,25.0,0.0,2021,Q1
TLAXCALA,SAN FRANCISCO TETLANOHCAN,5,3,2,0,60.0,40.0,0.0,2021,Q1
TLAXCALA,SAN LORENZO AXOCOMANITLA,4,2,2,0,50.0,50.0,0.0,2021,Q1
TLAXCALA,SAN PABLO DEL MONTE,15,2,13,0,13.333333333333334,86.66666666666667,0.0,2021,Q1
TLAXCALA,SANTA CATARINA AYOMETLA,4,4,0,0,100.0,0.0,0.0,2021,Q1
TLAXCALA,SANTA ISABEL XILOXOXTLA,8,4,4,0,50.0,50.0,0.0,2021,Q1
TLAXCALA,TETLA DE LA SOLIDARIDAD,26,14,12,0,53.84615384615385,46.15384615384615,0.0,2021,Q1
TLAXCALA,TLAXCALA,41,16,25,0,39.02439024390244,60.97560975609756,0.0,2021,Q1
TLAXCALA,TOCATLAN,5,4,1,0,80.0,20.0,0.0,2021,Q1
TLAXCALA,TOTOLAC,5,2,3,0,40.0,60.0,0.0,2021,Q1
TLAXCALA,XALOZTOC,8,6,2,0,75.0,25.0,0.0,2021,Q1
TLAXCALA,YAUHQUEMEHCAN,10,4,6,0,40.0,60.0,0.0,2021,Q1
TLAXCALA,ZACATELCO,33,18,15,0,54.54545454545454,45.45454545454545,0.0,2021,Q1
VERACRUZ DE IGNACIO DE LA LLAVE,BOCA DEL RIO,66,23,43,0,34.84848484848485,65.15151515151516,0.0,2021,Q1
VERACRUZ DE IGNACIO DE LA LLAVE,COATZACOALCOS,235,31,204,0,13.191489361702127,86.80851063829788,0.0,2021,Q1
VERACRUZ DE IGNACIO DE LA LLAVE,COSOLEACAQUE,5,2,3,0,40.0,60.0,0.0,2021,Q1
VERACRUZ DE IGNACIO DE LA LLAVE,PANUCO,5,5,0,0,100.0,0.0,0.0,2021,Q1
VERACRUZ DE IGNACIO DE LA LLAVE,PUEBLO VIEJO,20,17,3,0,85.0,15.0,0.0,2021,Q1
VERACRUZ DE IGNACIO DE LA LLAVE,VERACRUZ,184,62,122,0,33.69565217391305,66.30434782608695,0.0,2021,Q1
YUCATAN,KANASIN,14,7,7,0,50.0,50.0,0.0,2021,Q1
YUCATAN,MERIDA,215,159,56,0,73.95348837209302,26.046511627906977,0.0,2021,Q1
YUCATAN,PROGRESO,23,11,12,0,47.82608695652174,52.17391304347826,0.0,2021,Q1
YUCATAN,UMAN,13,7,6,0,53.84615384615385,46.15384615384615,0.0,2021,Q1
ZACATECAS,FRESNILLO,277,13,264,0,4.693140794223827,95.30685920577618,0.0,2021,Q1
ZACATECAS,GUADALUPE,122,23,98,1,18.852459016393443,80.32786885245902,0.819672131147541,2021,Q1
ZACATECAS,ZACATECAS,141,16,125,0,11.347517730496454,88.65248226950354,0.0,2021,Q1
